apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Šilalės Šilutės,,Vedęs,,,Valentinas Mačiulis,,,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Dainų,,Vedęs,,,Arvydas Ivaškevičius,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Lenkų;Vokiečių,,
Kalniečių,,Išsiskyrusi,,,Audronė Pacevičienė,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Telšių,,Vedęs,,,Vytautas Urbanavičius,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Kretingos,,Ištekėjusi,,,Lilija Petraitienė,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Viktoras Gaižauskas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Lenkų,,
Daugiamandatė ,,Našlė,,,Laima Katelevskienė,,Nebaigtas aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Vilkaviškio,,Vedęs,,,Aleksandras Edmundas Žemaitaitis,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Pranas Lankas,,Aukštesnysis,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Šiaulių kaimiškoji,,Vedęs,,,Jurgis Ignas Ignotas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų,,
Daugiamandatė ,,Išsiskyręs,,,Saulius Povilaitis,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Anglų,,
Daugiamandatė ,,Vedęs,,,Antanas Jakšys,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,,,
Daugiamandatė ,,Vedęs,,,Vytautas Smagurauskas,,,,,Lietuvos krikščionių demokratų partija,,,Rusų,,
Mažeikių,,Vedęs,,,Jonas Virkutis,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Dionyzas Kaltenis,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Petras Vanagas,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Rusų;Lenkų,,
Dainų,,Vedęs,,,Saulius Turskis,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,,,
Daugiamandatė ,,Ištekėjusi,,,Danutė Kriščiūnienė,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Vokiečių;Rusų,,
Šiaulių kaimiškoji,,Vedęs,,,Zenonas Stundžia,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Vokiečių;Rusų,,
Vilkaviškio,,Vedęs,,,Sigitas Plečkaitis,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Vokiečių;Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Petras Rupšys,,,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Biržų Kupiškio,,,,,Remigijus Šaknys,,,,,Lietuvos krikščionių demokratų partija,,,,,
Daugiamandatė ,,Netekėjusi,,,Angelė Pranaitytė,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Prancūzų;Rusų,,
Daugiamandatė ,,Ištekėjusi,,,Elena Mačėnaitė,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,,,
Daugiamandatė ,,Vedęs,,,Kostas Dočkus,,,,,Lietuvos krikščionių demokratų partija,,,Prancūzų;Rusų,,
Skuodo Mažeikių,,,,,Odeta Šiaulienė,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Vokiečių;Rusų,,
Daugiamandatė ,,Vedęs,,,Antanas Karbauskas,,Specialus vidurinis,,,Lietuvos krikščionių demokratų partija,,,Latvių;Rusų,,
Daugiamandatė ,,Vedęs,,,Justinas Kaknevičius,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Vokiečių;Rusų,,
Jonavos,,Vedęs,,,Jonas Jankauskas,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,,,
Daugiamandatė ,,Vedęs,,,Jonas Ramanauskas,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Juozas Vaičiulis,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Rusų,,
Radviliškio,,Vedęs,,,Arimantas Račkauskas,,,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų;Lenkų;Esperanto,,
Saulės,,Vedęs,,,Algirdas Vileikis,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Vokiečių,,
Daugiamandatė ,,Ištekėjusi,,,Filomėna Krasauskienė,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų;Lenkų,,
Naujamiesčio,,Ištekėjusi,,,Aurelija Pilotienė,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Ignalinos Švenčionių,,Vedęs,,,Arūnas Domininkas Grabažis,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų;Lenkų,,
Daugiamandatė ,,Ištekėjusi,,,Angelė Raudienė,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Vokiečių;Rusų,,
Kėdainių,,Ištekėjusi,,,Janina Antanina Grincevičienė,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų;Lenkų,,
Ukmergės,,Ištekėjusi,,,Rita Mikutienė,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Suvalkijos,,Vedęs,,,Vytautas Banaitis,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,,,
Anykščių Kupiškio,,Ištekėjusi,,,Loreta Stonienė,,,,,Lietuvos krikščionių demokratų partija,,,Rusų;Anglų,,
Prienų,,Vedęs,,,Pranas Morkūnas,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,,,
Daugiamandatė ,,Vedęs,,,Antanas Kuzminskas,,,,,Lietuvos krikščionių demokratų partija,,,Rusų,,
Daugiamandatė ,,Ištekėjusi,,,Virginija Dranginienė,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Akmenės Joniškio,,Vedęs,,,Vitalis Lizdenis,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų,,
Kauno Kėdainių,,Vedęs,,,Vytautas Anicetas Audzevičius,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Šakių,,Ištekėjusi,,,Ona Marija Liutkevičienė,,Specialus vidurinis,,,Lietuvos krikščionių demokratų partija,,,Vokiečių;Rusų,,
Nevėžio,,Vedęs,,,Petras Luomanas,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Prancūzų;Rusų,,
Aušros,,Vedęs,,,Edmundas Jovaišis,,Aukštesnysis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Bronius Katilius,,Nebaigtas aukštasis,,,Lietuvos krikščionių demokratų partija,,,Vokiečių;Rusų,,
Marių,,Ištekėjusi,,,Antanina Vitalija Šaučiūnienė,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Rusų,,
Vakarinė,,Vedęs,,,Vitalijus Satkevičius,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Prancūzų;Rusų,,
Šilainių,,Vedęs,,,Kazys Babilius,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Rokiškio,,Vedęs,,,Antanas Slesariūnas,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Prancūzų,,
Kelmės,,Vedęs,,,Jurgis Staševičius,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Rusų,,
Fabijoniškių,,Vedęs,,,Vygintas Gontis,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Jurbarko,,Vedęs,,,Stasys Makūnas,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Žirmūnų,,Netekėjusi,,,Janina Brundzienė,,,,,Lietuvos krikščionių demokratų partija,,,Rusų;Prancūzų;Ispanų;Anglų,,
Daugiamandatė ,,Vedęs,,,Vytautas Adolfas Puplauskas,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Rusų,,
Daugiamandatė ,,Netekėjusi,,,Asta Sederevičiūtė,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Vokiečių;Rusų;Lotynų;Italų,,
Utenos,,Vedęs,,,Jonas Šimėnas,,,,,Lietuvos krikščionių demokratų partija,,,Prancūzų;Rusų,,
Molėtų Švenčionių,,Vedęs,,,Valentinas Stundys,,,,,Lietuvos krikščionių demokratų partija,,,,,
Pajūrio,,Išsiskyrusi,,,Irena Galdikaitė,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Prancūzų;Rusų,,
Trakų,,,,,Stasys Pilikauskas,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Rusų;Lenkų,,
Dainavos,,Vedęs,,,Romas Jonas Kalesinskas,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Vokiečių;Rusų;Lenkų,,
Antakalnio,,Vedęs,,,Kazys Eringis,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Rusų;Anglų;Vokiečių;Lenkų,,
Šeškinės,,,,,Viktoras Milvydas,,,,,Lietuvos krikščionių demokratų partija,,,Vokiečių;Anglų;Lenkų;Rusų,,
Alytaus,,Vedęs,,,Albinas Minkevičius,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Marijampolės,,Vedęs,,,Algirdas Endriukaitis,,,,,Lietuvos krikščionių demokratų partija,,,Vokiečių;Rusų,,
Lazdijų Druskininkų,,Vedęs,,,Alfonsas Aleksandravičius,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Prancūzų;Rusų;Lenkų,,
Plungės,,Vedęs,,,Leonardas Želvys,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Vokiečių;Rusų,,
Baltijos,,Vedęs,,,Artūras Vazbys,,,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Pramonės,,Vedęs,,,Zigmas Juozas Tamakauskas,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Rusų,,
Lazdynų,,,,,Rūta Miškinytė,,,,,Lietuvos krikščionių demokratų partija,,,Anglų;Lenkų;Rusų,,
Dzūkijos,,Vedęs,,,Algirdas Reipas,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Raseinių,,Vedęs,,,Liudas Mažylis,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Vokiečių;Rusų;Lenkų,,
Šilutės,,Vedęs,,,Vidmantas Adomonis,,,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų;Vokiečių,,
Zarasų-Visagino,,Ištekėjusi,,,Marytė Kontrimaitė,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Vokiečių;Rusų;Armėnų,,
Danės,,Vedęs,,,Marijus Juozas Eidukevičius,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Kaišiadorių-Elektrėnų,,Ištekėjusi,,,Gražina Paliokienė,,,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Varėnos Eišiškių,,Vedęs,,,Algis Kašėta,,,,,Lietuvos krikščionių demokratų partija,,,Rusų;Lenkų;Anglų,,
Justiniškių,,Vedęs,,,Jonas Volungevičius,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Rusų,,
Tauragės,,Vedęs,,,Petras Algirdas Miškinis,,,,,Lietuvos krikščionių demokratų partija,,,Lenkų;Rusų;Vokiečių,,
Senamiesčio,,Vedęs,,,Vytautas Bogušis,,,,,Lietuvos krikščionių demokratų partija,,,,,
Aukštaitijos,,Vedęs,,,Julius Beinortas,,,,,Lietuvos krikščionių demokratų partija,,,Rusų;Anglų;Latvių,,
Aleksoto Vilijampolės,,Vedęs,,,Arimantas Juvencijus Raškinis,,,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Gargždų,,,,,Petras Gražulis,,,,,Lietuvos krikščionių demokratų partija,,,,,
Panemunės,,Vedęs,,,Kazimieras Kuzminskas,,,,,Lietuvos krikščionių demokratų partija,,,Vokiečių;Rusų,,
Centro,,Vedęs,,,Feliksas Palubinskas,,,,,Lietuvos krikščionių demokratų partija,,,Anglų;Vokiečių,,
Pasvalio Panevėžio,,Vedęs,,,Albertas Šimėnas,,,,,Lietuvos krikščionių demokratų partija,,,Rusų;Anglų;Prancūzų,,
Žaliakalnio,,Vedęs,,,Algirdas Vaclovas Patackas,,,,,Lietuvos krikščionių demokratų partija,,,Anglų;Lenkų;Rusų,,
Kretingos,,Vedęs,,,Ignacas Stasys Uždavinys,,,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Pakruojo Joniškio,,Ištekėjusi,,,Marija Šerienė,,Aukštasis,,,Lietuvos krikščionių demokratų partija,,,Anglų;Prancūzų;Rusų,,
Šilalės Šilutės,,Vedęs,,,Kazimieras Vytautas Kryževičius,,,,,Lietuvos krikščionių demokratų partija,,,Rusų;Vokiečių,,
Daugiamandatė ,,Vedęs,,,Česlovas Vytautas Stankevičius,,,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų,,
Kalniečių,,Vedęs,,,Povilas Katilius,,,,,Lietuvos krikščionių demokratų partija,,,Rusų;Anglų,,
Karoliniškių,,Vedęs,,,Algirdas Saudargas,,,,,Lietuvos krikščionių demokratų partija,,,Anglų;Rusų;Lenkų;Prancūzų,,
Daugiamandatė ,,Nenurodė,,,Leta Kalinauskaitė,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Anglų,,
Daugiamandatė ,,,,,Vaclovas Mažrimas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Dionizas Mitkus,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Stanislovas Algimantas Zybartas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Vokiečių;Rusų,,
Daugiamandatė ,,Vedęs,,,Gvidonas Masalskis,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Lenkų;Vokiečių,,
Daugiamandatė ,,Vedęs,,,Algirdas Jocys,,,,,Lietuvos demokratinė darbo partija,,,,,
Daugiamandatė ,,Vedęs,,,Arvydas Bajoras,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Antanas Sabaliauskas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Vokiečių;Rusų,,
Daugiamandatė ,,Vedęs,,,Grigorijus Malčanovas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų,,
Daugiamandatė ,,Vedęs,,,Eugenijus Žemaitis,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Zigmas Povilaitis,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Vokiečių;Rusų,,
Daugiamandatė ,,Vedęs,,,Antanas Valys,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Prancūzų,,
Daugiamandatė ,,Ištekėjusi,,,Vitalija Norvaišienė,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Aleksandras Galaunė,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Juozas Žebrauskas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,,,
Daugiamandatė ,,Vedęs,,,Algimantas Antanas Greimas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,,,
Daugiamandatė ,,Vedęs,,,Antanas Vanagas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų;Lenkų,,
Daugiamandatė ,,Netekėjusi,,,Tamara Božok,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų,,
Vilniaus Šalčininkų,,Vedęs,,,Vytautas Vedrickas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Emilijus Junevičius,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Rimantas Markauskas,,,,,Lietuvos demokratinė darbo partija,,,,,
Dainavos,,Vedęs,,,Algimantas Povilas Tauras,,,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Akmenės Joniškio,,Ištekėjusi,,,Eugenija Meškienė,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Sigitas Griškonis,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų,,
Daugiamandatė ,,,,,Viktoras Kovšovas,,,,,Lietuvos demokratinė darbo partija,,,,,
Rokiškio,,Vedęs,,,Vytautas Saulis,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Vokiečių;Rusų,,
Antakalnio,,Vedęs,,,Juozapas Petkevičius,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Andrius Meškauskas,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Anglų;Lenkų,,
Aukštaitijos,,Vedęs,,,Vytautas Rapolas Gritėnas,,Aukštesnysis,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Šilainių,,Vedęs,,,Evaldas Gustas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų,,
Lazdynų,,Vedęs,,,Kazimieras Vytis Atkočiūnas,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Vokiečių,,
Daugiamandatė ,,,,,Vladimir Ščiurov,,,,,Lietuvos demokratinė darbo partija,,,,,
Dzūkijos,,Išsiskyrusi,,,Marytė Ona Savickienė,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Petras Zablockis,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Vytautas Liutikas,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Vokiečių,,
Daugiamandatė ,,Vedęs,,,Juras Požėla,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Anglų,,
Daugiamandatė ,,,,,Janušas Lebedevas,,,,,Lietuvos demokratinė darbo partija,,,,,
Centro,,Išsiskyręs,,,Vytautas Arbačiauskas,,,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų,,
Saulės,,Ištekėjusi,,,Valentina Šimkuvienė,,,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Pramonės,,Vedęs,,,Algimantas Auškalnis,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Anglų;Lenkų,,
Ukmergės,,Vedęs,,,Marijonas Visakavičius,,,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Danės,,Vedęs,,,Romualdas Ignas Bloškys,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Aleksoto Vilijampolės,,Vedęs,,,Vasilijus Popovas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Jurbarko,,Vedęs,,,Vygaudas Keraitis,,,,,Lietuvos demokratinė darbo partija,,,,,
Daugiamandatė ,,Ištekėjusi,,,Aleksandra Leparskienė,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Prancūzų,,
Marijampolės,,Vedęs,,,Kęstutis Kubertavičius,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų;Lenkų,,
Lazdijų Druskininkų,,Vedęs,,,Virginijus Ražukas,,,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Raseinių,,Vedęs,,,Juozas Nekrošius,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Anglų,,
Radviliškio,,Vedęs,,,Antanas Kairys,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,,,
Kelmės,,Vedęs,,,Zenonas Mačernius,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Daugiamandatė ,,Ištekėjusi,,,Jūratė Galinaitytė,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Vokiečių;Rusų;Lenkų,,
Kėdainių,,Vedęs,,,Algimantas Salamakinas,,,,,Lietuvos demokratinė darbo partija,,,,,
Gargždų,,Vedęs,,,Juozapas Paliakas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų,,
Justiniškių,,Vedęs,,,Algirdas Karalius,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Anglų,,
Daugiamandatė ,,Ištekėjusi,,,Marija Minkevičienė,,,,,Lietuvos demokratinė darbo partija,,,,,
Pakruojo Joniškio,,Vedęs,,,Alvydas Šedžius,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų;Prancūzų;Rusų,,
Prienų,,,,,Mindaugas Mikaila,,,,,Lietuvos demokratinė darbo partija,,,,,
Kauno kaimiškoji,,Vedęs,,,Albinas Kazys Albertynas,,,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Pajūrio,,,,,Rimas Girskis,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Slovakų;Vokiečių,,
Jonavos,,Vedęs,,,Rimantas Sinkevičius,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų,,
Kauno Kėdainių,,Ištekėjusi,,,Zina Kubilienė,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,,,
Mažeikių,,Vedęs,,,Vladas Butėnas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų,,
Alytaus,,,,,Gema Jurkūnaitė,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Anglų,,
Anykščių Kupiškio,,Vedęs,,,Feliksas Kolosauskas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Lenkų;Rusų;Vokiečių,,
Aušros,,Vedęs,,,Vytautas Juškus,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Vokiečių;Rusų,,
Vilniaus Trakų,,Nevedęs,,,Leonas Alesionka,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų,,
Kaišiadorių-Elektrėnų,,Vedęs,,,Vaclovas Putvinskis,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Anglų,,
Daugiamandatė ,,Vedęs,,,Neris Germanas,,,,,Lietuvos demokratinė darbo partija,,,Anglų,,
Biržų Kupiškio,,Vedęs,,,Aurimas Martinka,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,,,
Žirmūnų,,Našlys,,,Vasilijus Jemeljanovas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,,,
Tauragės,,Vedęs,,,Antanas Zenonas Kaminskas,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Anglų,,
Daugiamandatė ,,Vedęs,,,Jonas Kubilius,,,,,Lietuvos demokratinė darbo partija,,,Anglų;Vokiečių;Prancūzų;Rusų,,
Utenos,,Ištekėjusi,,,Milda Petrauskienė,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Senamiesčio,,Vedęs,,,Gediminas Adolfas Paviržis,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų;Lenkų,,
Zarasų-Visagino,,Vedęs,,,Petras Papovas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Šakių,,Vedęs,,,Virmantas Velikonis,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų;Lenkų,,
Naujamiesčio,,Vedęs,,,Albinas Lozuraitis,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Vokiečių,,
Fabijoniškių,,Vedęs,,,Algirdas Kunčinas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Vokiečių;Rusų,,
Trakų,,Vedęs,,,Juozas Bernatonis,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Anglų;Čekų,,
Žaliakalnio,,Vedęs,,,Virgilijus Vladislovas Bulovas,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Artur Plokšto,,,,,Lietuvos demokratinė darbo partija,,,Lenkų;Rusų;Vokiečių,,
Baltijos,,Išsiskyrusi,,,Irena Šiaulienė,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Vokiečių;Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Gediminas Kirkilas,,,,,Lietuvos demokratinė darbo partija,,,Rusų;Anglų,,
Suvalkijos,,Vedęs,,,Justinas Karosas,,,,,Lietuvos demokratinė darbo partija,,,Vokiečių;Rusų,,
Plungės,,Vedęs,,,Mykolas Pronckus,,,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Šeškinės,,Išsiskyrusi,,,Sigita Burbienė,,Aukštasis,,,Lietuvos demokratinė darbo partija,,,Rusų;Anglų,,
Karoliniškių,,Vedęs,,,Povilas Gylys,,,,,Lietuvos demokratinė darbo partija,,,Anglų;Rusų;Lenkų,,
Pasvalio Panevėžio,,Vedęs,,,Vytautas Einoris,,,,,Lietuvos demokratinė darbo partija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Laurynas Mindaugas Stankevičius,,,,,Lietuvos demokratinė darbo partija,,,Lenkų;Rusų,,
