apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Daugiamandatė,1964 10 10,,Nebuvo,"Kauno rajono savivaldybės taryba, konsultantė",Renata SMAILYTĖ,"Kačerginė , Kauno raj.","2000 - Vytauto Didžiojo universitetas, vadybos magistrė (diplomantė);1988 - Kauno medicinos institutas, gydytoja-stomatologė",Sportas,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1949 09 17,Išsiskyręs,Nebuvo,"UAB ""Žemaitijos granitas"", direktorius",Rimvydas Antanas LEVANAS,Birštonas ,"1978 - Vilniaus valstybinis universitetas, ekonomistas",Kelionės,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1953 04 07,Vedęs,Nebuvo,"Viešoji įstaiga ""Miesto šventė"", direktorius",Robertas STANIONIS,Kaunas ,"1976 - Kauno politechnikos institutas, elektros pavaros bei pramonės įrenginių automatizacijos",Muzika,,Lietuvos centro sąjunga,,,Lenkų,Nėra,Neturi
Daugiamandatė,1964 06 15,Vedęs,Nebuvo,"A.Damulio ind. įmonė ""Paslauga"", direktorius",Valdemaras JASEVIČIUS,"Šiauduvos k. , Šilalės raj.","1987 - Lietuvos žemės ūkio akademija, ŽŪ ekonomika ir organizavimas",Grožinės ir mokslinės literatūros skaitymas,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1963 03 22,Vedęs,Nebuvo,"Firma ""Ginalas"", vadovas",Gintas MOCEVIČIUS,"Kazlų Rūda , Marijampolės raj.","1986 - Lietuvos žemės ūkio universitetas, miškininkystės inžinierius",Sportas,,Lietuvos centro sąjunga,,,Vokiečių,Nėra,Neturi
Daugiamandatė,1946 10 27,Vedęs,Nebuvo,"LŽŪA, Filosofijos ir socialinių mokslų katedros vedėjas",Romualdas POVILAITIS,"Akademijos mstl. , Kauno raj.","Kijevo universitetas, politologija;Vilniaus universitetas, istorija ir visuomenės mokslai",,,Lietuvos centro sąjunga,,,,Nėra,Neturi
Daugiamandatė,1949 04 14,Ištekėjusi,Nebuvo,"VĮ palaikomojo gydymo ir slaugos ligoninė, direktorė",Danutė KAMENECKIENĖ,"Vievis , Trakų raj.","1973 - Kauno medicinos institutas, gydytoja",Gėlės,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Anykščių - Kupiškio,1959 08 24,Vedęs,Nebuvo,"Kupiškio rajono savivaldybė, Noriūnų seniūnija, seniūnas",Audronijus ZULONAS,"Kupiškis , Kupiškio raj.","1984 - Kauno A.Sniečkaus politechnikos institutas, šilumos, dujų tiekimo ir vėdinimo",,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1951 06 29,Vedęs,Nebuvo,"LRAM Panevėžio RAAD Pasvalio rajono agentūra, viršininkas",Petras DREVINSKAS,"Pasvalys , Pasvalio raj.","1992 - Lietuvos žemės ūkio akademija, mokslinis agronomas",Autosportas,,Lietuvos centro sąjunga,,,Prancūzų,Nėra,Neturi
Daugiamandatė,1933 09 06,Vedęs,Nebuvo,,Petras PANAVAS,"Utena , Utenos raj.","1964 - Vilniaus universitetas, lietuvių kalba ir literatūra",,,Lietuvos centro sąjunga,,,Vokiečių,Nėra,Neturi
Daugiamandatė,1947 07 26,Išsiskyręs,Nebuvo,"AB ""Plungės grūdai"", generalinis direktorius",Stasys PIEPALIUS,"Plungė , Plungės raj.","1978 - Lietuvos žemės ūkio akademija, ekonomistas organizatorius",Medžioklė,,Lietuvos centro sąjunga,,,Vokiečių,Nėra,Neturi
Daugiamandatė,1947 03 25,Vedęs,Nebuvo,"AB ""Vilniaus melioracija"", generalinis direktorius",Vacys RAMANAUSKAS,"Trakų Vokė , Vilnius","1969 - Lietuvos žemės ūkio akademija, inžinierius hidrotechnikas",Turizmas,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1971 07 23,Vedęs,Nebuvo,"UAB ""Anykštos redakcija"", reporteris",Vidmantas ŠMIGELSKAS,"Anykščiai , Anykščių raj.","1996 - Vilniaus pedagoginis universitetas, geografijos mokytojas",Sportas,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1963 08 22,Ištekėjusi,Nebuvo,"Rokiškio rajono Skemų pensionatas, gydytoja",Vilma GEDZIŪNAITĖ,"Obeliai , Rokiškio raj.","1988 - Kauno medicinos institutas, gydytoja",Kelionės,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1949 04 12,Vedęs,Nebuvo,"Žemės ir kito nekilnojamojo turto kadastro ir registro VĮ Vilniaus filialas, Trakų GAB vedėjas",Vincas KAPOČIUS,"Trakai , Trakų raj.","1975 - Kauno antano Sniečkaus politechnikos institutas, inžinierius-statybininkas",Istorija,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1959 08 07,Vedęs,Nebuvo,,Gintaras MORKIS,"Plungė , Plungės raj.",,,,Lietuvos centro sąjunga,,,,Nėra,Neturi
Daugiamandatė,1956 05 30,Vedęs,Nebuvo,"M.Ruzgio firma ""Lituka"", Panevėžio skyriaus vadovas",Antanas SURVILA,Panevėžys ,"1983 - Lietuvos žemės ūkio akademijos miškų fakultetas, miškų ūkio inžinierius",Medžioklė,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1956 11 16,Vedęs,Nebuvo,"Mokesčių policijos departamentas prie LR VRM, Kauno apsk. skyriaus revizinės tarybos viršininkas",Rimvydas PAŠKAUSKAS,"Išorų k. , Jonavos raj.","1979 - Vilniaus universitetas, finansų ir kredito",Fotografija,,Lietuvos centro sąjunga,,,Vokiečių,Nėra,Neturi
Aukštaitijos,1955 09 08,Vedęs,Nebuvo,"UAB ""Pas Katiną"", direktorius",Jonas KATINAS,"Vaivadų k. , Panevėžio raj.","1991 - Kauno technologijos universitetas, inžinierius statybininkas",Grybavimas,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1944 11 18,Vedęs,Nebuvo,"Akcinė bendrovė ""Kaišiadorių statyba"", juristas",Vytautas VYČINAS,"Kaišiadorys , Kaišiadorių raj.","1984 - Vilniaus valstybinis universitetas, teisininkas;1968 - Ukmergės ŽŪ mechanizacijos technikumas, technikas mechanikas",Gamta,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1945 04 02,Vedęs,Nebuvo,"Vilniaus apskrities centrinis paštas, direktorius",Petras RUTKAUSKAS,Vilnius ,"1970 - Vilniaus universitetas, matematika",Filatelija,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1959 05 01,,Nebuvo,"UAB ""Veikla"", direktorius",Saulius GRINKEVIČIUS,"Pelėdnagių k. , Kėdainių raj.",,,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1970 04 18,Vedęs,Nebuvo,Bedarbis,Aldis FLEDŽINSKAS,Vilnius ,1988 - 27-oji vidurinė mokykla,Šaudymas iš sportinio lanko,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1958 08 10,Vedęs,Nebuvo,"UAB ""Ukmergės paslauga"", direktorius",Sigitas MASIULIONIS,"Ukmergė , Ukmergės raj.","1981 - Kauno politechnikos institutas, medienos mechaninio apdirbimo technologija",Fotografija,,Lietuvos centro sąjunga,,,Vokiečių,Nėra,Neturi
Daugiamandatė,1962 08 01,Vedęs,Nebuvo,"J.Basanavičiaus vidurinė mokykla, direktorius",Rimantas REMEIKA,Vilnius ,"1996 - Vilniaus pedagoginis universitetas, socialinis pedagogas;1985 - Vilniaus pedagoginis institutas, darbų mokytojas",,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1971 08 30,Vedęs,Nebuvo,"TŪB ""Anglita"", bendrasavininkas",Ignas KRIVICKAS,Vilnius ,"1994 - Vytauto Didžiojo universitetas, verslo vadyba ir administravimas",Aviacija,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Antakalnio,1960 06 10,Ištekėjusi,Nebuvo,"LRS, Seimo narė",Rūta RUTKELYTĖ,Marijampolė ,"1985 - VVU, lietuvių kalba ir literatūra",Sportas,,Lietuvos centro sąjunga,,,Italų,Nėra,Neturi
Baltijos,1955 03 02,Vedęs,Nebuvo,"AB ""Klaipėdos jūrų krovinių kompanija"", vystymo direktorius",Benediktas PETRAUSKAS,Klaipėda ,"1978 - Vilniaus inžinerinis statybos institutas, automobilių transporto ekonomika ir organizavimas",Architektūra,,Lietuvos centro sąjunga,,,Vokiečių,Nėra,Neturi
Daugiamandatė,1941 12 08,Vedęs,Nebuvo,"Rašytojas, Kovo vienuoliktosios Nepriklausomybės Akto signataras",Vincas Ramutis GUDAITIS,Vilnius ,"1975 - Maskvos kinematografijos institutas, kino teorija ir kritika;1965 - Vilniaus universitetas, filologas, lietuvių kalbos ir literatūros dėstytojas",Būti savimi žmonėse,,Lietuvos centro sąjunga,,,Vokiečių,Nėra,Neturi
Daugiamandatė,1954 10 12,,Nebuvo,"Alytaus darbo rinkos mokymo ir konsultavimo tarnyba, direktorė",Ramutė ORENIENĖ,Alytus ,"1978 - Vilniaus valstybinis universitetas, psichologija","Dalyvauju folkloro ansamblyje ""Daulėlio""",,Lietuvos centro sąjunga,,,Prancūzų,Nėra,Neturi
Daugiamandatė,1965 12 30,Vedęs,Nebuvo,"AB ""Šiaulių stumbras"", personalo direktorius",Gintaras MARAZAS,Kaunas ,"1992 - Kauno medicinos akademija, gydytojas",Kaimo turizmas,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1936 01 03,Vedęs,Nebuvo,Pensininkas,Feliksas VAITKAITIS,"Siponių k. , Kėdainių raj.","1965 - Lietuvos kūno kultūros institutas, mokytojas;1957 - Riazanės karo mokykla, karininkas;1954 - Kauno sodininkystės-daržininkystės technikumas, agronomas",Fizinė kultūra,,Lietuvos centro sąjunga,,,Lenkų,Nėra,Neturi
Šilutės - Pagėgių,1946 07 22,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Virginijus MARTIŠAUSKAS,Kaunas ,"1970 - Vilniaus universitetas, žurnalistas",,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1946 06 01,Vedęs,Nebuvo,"Kretinga UAB ""Sija"", generalinis direktorius",Alfonsas ŠIMKUS,"Kvecių k. , Kretingos raj.","1980 - Vilniaus inžinerinis statybos institutas, inžinerius ekonomistas",Medžioklė,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1957 03 03,Vedęs,Nebuvo,"AB ""Telteksa"", patarėjas ekonomikai",Kęstutis TREČIOKAS,"Telšiai , Telšių raj.","1991 - Vilniaus valstybinis universitetas, tarptautiniai ekonominiai santykiai;1982 - Kauno politechnikos institutas, inžinierius elektromechanikas",Automobiliai,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1942 05 22,Vedęs,Nebuvo,"Psichofiziologijos ir reabilitacijos institutas, Neuropsichologijos laboratorijos vedėjas",Albinas STANKUS,Palanga ,"1966 - Kauno medicinos institutas, gydytojas",Kompiuteriai,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1952 11 12,Ištekėjusi,Nebuvo,"LR Seimas, Seimo narė",Danutė ALEKSIŪNIENĖ,"Padaliosės k. , Trakų raj.","1975 - Kauno Politechnikos institutas, inžinierius mechanikas, inžinierius pedagogas",,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1944 01 09,Vedęs,Nebuvo,"Aplinkos ministerija, viceministras",Imantas LAZDINIS,"Varėna , Varėnos raj.","1970 - Žietuvos žemės ūkio akademija, miškų ūkio inžinierius",,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1953 07 30,Vedęs,Nebuvo,"AB Birštono sanatorija ""Versmė"", generalinis direktorius",Antanas ŠATAS,Birštonas ,"1976 - Kauno medicinos institutas, gydomasis fakultetas, vidaus ligų gydytojas",Gamta,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1959 12 17,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, LR Seimo narys",Kęstutis TRAPIKAS,"Švenčionys , Švenčionių raj.","1983 - Kauno technologijos institutas, inžinierius",Kelionės su šeima,,Lietuvos centro sąjunga,,,Vokiečių,Nėra,Neturi
Daugiamandatė,1964 03 04,Vedęs,Nebuvo,"Žemės ir kito nekilnojamojo turto kadastro ir registro valstybinės įmonės Kauno filialas, direktorius",Alvydas BANEVIČIUS,Kaunas ,"1988 - LŽŪA, hidrotechnikas",Muzika,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1951 02 01,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Aplinkos apsaugos komiteto pirmininko pavaduotojas",Arūnas GRUMADAS,"Kretinga , Kretingos raj.","1974 - Vilniaus universitetas, fizikas",Žūklė,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1960 04 04,Vedęs,Nebuvo,"Švietimo ir mokslo ministerija, Bendrojo ugdymo departamento direktorius",Arūnas PLIKŠNYS,"Šilutė , Šilutės raj.","1983 - Vilniaus universitetas, fizikas",Astronomija,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1956 04 25,Ištekėjusi,Nebuvo,"Vilniaus pedagoginis universitetas, Socialinės pedagogikos katedros vedėja",Giedrė KVIESKIENĖ,Vilnius ,"1980 - Vilniaus pedagoginis universitetas, istorijos mokytoja",Kūrybinė projektinė veikla,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1953 03 27,Vedęs,Nebuvo,"AB ""Požeminiai darbai"", prezidentas",Arvydas GARBARAVIČIUS,Kaunas ,"1976 - KPI, energetikas",Autosportas,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1945 08 14,Ištekėjusi,Nebuvo,"Lietuvos Respublikos Seimas, ekonomikos komiteto narė, Verslo pakomitečio pirmininkė",Jūratė MATEKONIENĖ,Kaunas ,"1967 - KTU (KPI), inžinierio-ekonomisto",Knygos,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Aušros,1944 05 12,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, narys",Mindaugas KONČIUS,Šiauliai ,"1970 - Kauno politechnikos institutas, Radio inžinierius",,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Danės,1953 01 02,Ištekėjusi,Nebuvo,"Klaipėdos miesto savivaldybė, mero patarėja",Audra DAUJOTIENĖ,Klaipėda ,"1976 - Kauno politechnikos institutas, Automatikos fakultetas, Valdymo sistemos",Kelionės,,Lietuvos centro sąjunga,,,Vokiečių,Nėra,Neturi
Dainų,1937 02 16,Vedęs,Nebuvo,"LR Seimas, narys",Kazimieras ŠAVINIS,Šiauliai ,"1959 - Kauno politechnikos institutas, inžinierius-kelininkas",Kelionės automobiliu,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1947 06 12,Vedęs,Nebuvo,"UAB ""Kabeliniai ryšių tinklai"", UAB ""TELE2"" valdybos pirmininkas-strateginio vystymo vadovas; valdybos narys",Juozas ŠARKUS,Vilnius ,"1982 - Mokslų akademijos Ekonomikos institutas (Maskva), naujų technologijų ir investicijų ekonomika;1973 - Kauno politechnikos institutas, automatizavimas;1964 - Šiaulių politechnikumas, elektrifikacija",Sportas,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1948 10 17,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Vytautas ČEPAS,Klaipėda ,"1976 - Vilniaus universitetas, psichologija",Literatūra,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1965 07 16,,Nebuvo,,Valdas SUTKUS,Kaunas ,,,,Lietuvos centro sąjunga,,,,Nėra,Neturi
Daugiamandatė,1956 08 20,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Regimantas ČIUPAILA,Kaunas ,"1979 - Vilniaus universitetas, Matematikos fakultetas, Matematikos dėstytojas",,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Alytaus,1962 04 17,Ištekėjusi,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narė",Rasa MELNIKIENĖ,"Žąslių mstl. , Kaišiadorių raj.","1985 - Žemės ūkio universitetas, ekonomika",,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Vakarinė,1960 05 16,Nevedęs,Nebuvo,"Lietuvos Respublikos Seimas, narys",Gintaras ŠILEIKIS,Panevėžys ,"1984 - Vilniaus pedagoginis universitetas, istorija-teisė",Kelionės,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1962 01 27,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Algis ČAPLIKAS,Vilnius ,"1985 - Vilniaus inžinerinis statybos institutas, inžinierius-geodezininkas",,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Centro,1960 06 09,,Nebuvo,,Vidmantas STANIULIS,"Avižienių k. , Vilniaus raj.",,,,Lietuvos centro sąjunga,,,,Nėra,Neturi
Daugiamandatė,1955 05 29,Vedęs,Nebuvo,,Egidijus BIČKAUSKAS,"Jieznas , Prienų raj.",,,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1939 01 31,Vedęs,Nebuvo,LR Seimas,Romualdas OZOLAS,"Joniškėlis , Pasvalio raj.","1973 - Vilniaus universitetas, filosofas;1962 - Vilniaus universitetas, filologas;1957 - Bazilionų vidurinė, Šiaulių raj.",,,Lietuvos centro sąjunga,,,Vokiečių,Nėra,Neturi
Daugiamandatė,1945 01 16,Vedęs,Nebuvo,bedarbis,Henrikas JAKUBONIS,Kaunas ,"1979 - Kauno politechnikos institutas, inžinierius statybininkas",Politika,,Lietuvos laisvės sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1955 05 26,Vedęs,Nebuvo,"UAB ""Objektas"", techninio stovio kontrolierius",Zigmas JURKAUSKAS,Kaunas ,"1984 - Kauno politechnikos institutas, statybos-santechnikos fakultetas, vandentiekis santechnika",Fotografija,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1963 07 28,Ištekėjusi,Nebuvo,"Lilijanos Šukienės IĮ, savininkė",Lilijana ŠUKIENĖ,Kaunas ,"1988 - Kauno politechnikos universitetas, inžinierė-statybininkė",Turizmas,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1953 05 20,Vedęs,Nebuvo,nedirbu,Jonas NEMČINSKAS,Kaunas ,"1979 - Kauno maisto pramonės technikumas, mėsos ir produktų technikas-technologas",Sportas,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1961 01 10,Vedęs,Nebuvo,"Alytaus Šv.Benedikto vid. mokykla, budėtojas",Stasys PETKEVIČIUS,Alytus ,"1984 - Alytaus politechnikumas, pramonės įrengimų montavimas ir remontas",Fotografija,,Lietuvos laisvės sąjunga,,,Lenkų,Nėra,Neturi
Daugiamandatė,1960 02 08,Ištekėjusi,Nebuvo,"VĮ ""Signalas"", vyr.finansininkė",Rita JAŠINSKIENĖ,Kaunas ,"1983 - Kauno politechnikos institutas, medžio apdirbimo technologas-inžinierius",Skaitymas,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1960 09 10,Vedęs,Nebuvo,"VĮ ""Signalas"", direktorius",Kęstutis JANUŠKEVIČIUS,"Voškonių k. , Kauno raj.","1991 - Lietuvos žemės ūkio akademija, mokslinis agronomas",Skaitymas,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1953 12 26,Vedęs,Nebuvo,nedirbu,Paulius BERNOTAS,Kaunas ,"1982 - Kauno m. specialioji vidurinė milicijos mokykla prie Vidaus reikalų ministerijos, juristas",Sportas,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1945 09 22,Vedęs,Nebuvo,nedirbu,Jonas TAMOLĖ,"Plungė , Plungės raj.","1990 - Kauno politechnikos institutas, inžinierius technologas pieno pramonei",Teisė,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1950 06 10,Ištekėjusi,Nebuvo,"UAB ""Autooazė"", buhalterė",Dangutė GABRIELIENĖ,"Biržai , Biržų raj.","1976 - Kauno politechnikos institutas, tiksliųjų prietaisų gamyba",Bendravimas su vaikų namų auklėtiniais,,Lietuvos laisvės sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1945 12 13,Vedęs,Nebuvo,"UAB ""Liūtukas"", direktorius",Gediminas KALASEVIČIUS,Kaunas ,"1982 - Kauno politechnikos institutas, inžinierius-ekonomistas;1976 - Kauno politechnikumas, technikas-mechanikas",Kultūrinė veikla,,Lietuvos laisvės sąjunga,,,Vokiečių,Nėra,Neturi
Daugiamandatė,1965 01 26,Ištekėjusi,Nebuvo,nedirbu,Daiva SAJEK,Kaunas ,"1990 - Maskvos poligrafijos institutas, spaudos inžinierius-technologas",Kelionės,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1957 12 15,Išsiskyrusi,Nebuvo,"AB ""Vendana"", pardavėja",Kristina BRAGIENĖ,Kaunas ,1976 - Čekiškės vid. mokykla,Sportas,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1949 06 19,Vedęs,Nebuvo,"UAB ""Ave Matrox"", ūkio dalies darbuotojas",Algimantas ŽEROLIS,Kaunas ,"1973 - Kauno politechnikos institutas, statybos-santechnikos fakultetas",Automobilių sportas,,Lietuvos laisvės sąjunga,,,Vokiečių,Nėra,Neturi
Daugiamandatė,1973 07 29,,Nebuvo,"Šakviečio pagrindinė mokykla, direktoriaus pavaduotoja",Raimonda SEDAUSKAITĖ,"Tauragė , Tauragės raj.",1991 - Tauragės 1-oji vid. mokykla,,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1956 05 10,Vedęs,Nebuvo,nedirbu,Vidmantas DAMBRAUSKAS,"Kapčiamiesčio mst. , Lazdijų raj.","1979 - Lietuvos valstybinis kūno kultūros institutas, treneris-dėstytojas",Filatelija,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1964 09 06,Vedęs,Nebuvo,"AB ""Naujoji ringuva"", įrengimų derintojas",Raimondas Valdas NEKROŠIUS,Kaunas ,"1984 - Kalvarijos maisto pramonės technikumas, pieno produktų technologija",Technika,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1930 11 15,Vedęs,Nebuvo,pensininkas,Stanislovas MALECKAS,Kaunas ,"1958 - Kauno politechnikos institutas, pramoninė civilinė statyba, inžinierius",Medžioklė,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1962 03 15,Vedęs,Nebuvo,neturiu,Eugenijus KYBARTAS,Kaunas ,"1985 - Lietuvos veterinarijos akademija, zooinžinerija",Kelionės,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1966 12 09,,Nebuvo,"Kauno m. švietimo ir ugdymo skyrius, vyresnioji buhalterė",Gražina TAMULYTĖ,Kaunas ,"1986 - Kauno m. Mičiūrino žemės ūkio technikumas, daržininkas-zootechnikas",Sportas,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1949 07 25,Vedęs,Nebuvo,"UAB ""Kilnojamojo turto vertintojai"", inžinierius",Ričardas PAULIUKONIS,Kaunas ,"1985 - Vilniaus valstybinis V.Kapsuko universitetas, darbo ekonomika",Medžioklė,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1962 05 27,Ištekėjusi,Nebuvo,"AB Lietuvos taupomojo banko Kaišiadorių skyrius, vyr.finansininko pavaduotoja",Angelė JUREVIČIENĖ,"Kaišiadorys , Kaišiadorių raj.","1993 - Vilniaus aukštesnioji ekonomikos mokykla, buhalteris",Mezgimas,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1949 09 25,Vedęs,Nebuvo,"AB Žemės ūkio bankas, Kaišiadorių skyrius, Bendrųjų reikalų ir apsaugos skyriaus viršininkas",Kęstutis KASPERAVIČIUS,"Kaišiadorys , Kaišiadorių raj.","1987 - Minsko aukštoji vidaus reikalų ministerijos mokykla, teisininkas",Muzika,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1950 07 29,Vedęs,Nebuvo,nedirbu,Vytautas Petras JASUTIS,Kaunas ,"1977 - Kauno politechnikos institutas, inžinierius mechanikas",Darbas sode,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1949 04 01,Išsiskyręs,Nebuvo,VRM pensininkas,Arnoldas MACKEVIČIUS,Kaunas ,"1985 - Kauno politechnikos institutas, inžinierius ekonomistas;1977 - Kauno spec. vid. milicijos mokykla, teisininkas",Dvikovinės sporto šakos ir teisėjavimas joms,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Centro,1944 07 17,Išsiskyręs,Nebuvo,"AB ""Požeminiai darbai"", direktoriaus pavaduotojas",Petras Algimantas LIUTKUS,Kaunas ,"1970 - Vilniaus statybos technikumas, pramoninė ir civilinė statyba",Sportas,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1955 06 03,Vedęs,Nebuvo,"VĮ ""Signalas"", apsaugos darbuotojas",Gintaras ČIŽIKAS,Kaunas ,1973 - Simno vid. mokykla,Politika,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1941 08 30,Vedęs,Nebuvo,"Kauno medicinos universitetas, Biomedicininių tyrimų institutas, laboratorijos vedėjas",Raimundas LEKAS,Kaunas ,"1968 - Kauno medicinos institutas, biofizikas",Literatūra,,Lietuvos laisvės sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1945 08 10,Vedęs,Nebuvo,"Valstybinė įmonė ""Signalas"", šaltkalvis",Algirdas SABASTIJANSKAS,Kaunas ,"1979 - Kauno politechnikumas, technikas-technologas",Žvejyba,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Dainavos,1962 03 29,Vedęs,Nebuvo,"AB koncernas SBA, apsaugos direktorius",Danielius BUČINSKAS,"Rusnė , Šilutės raj.","1987 - Lietuvos policijos akademija, teisininkas",Sportas,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1969 10 22,,Nebuvo,"Tauragės ""Aušros"" vid. mokykla, mokytojas",Saulius OŽELIS,"Tauragė , Tauragės raj.","Vilniaus Gedimino technikos universitetas, statybos inžinierius",Žūklė,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1959 12 23,Vedęs,Nebuvo,"Kauno m. savivaldybė, mero patarėjas",Arvydas JUREVIČIUS,"Kaišiadorys , Kaišiadorių raj.","1989 - MInsko aukštoji vidaus reikalų ministerijos mokykla, teisininkas",Medžioklė,,Lietuvos laisvės sąjunga,,,Lenkų,Nėra,Neturi
