dalyvavo,rinkeju_skaicius,apygarda,negaliojantys_biuleteniai,apylinke
411,1084,Jurbarko (Nr.62) vienmandatė apygarda,5,Raudonės
278,668,Jurbarko (Nr.62) vienmandatė apygarda,3,Pilies
187,462,Jurbarko (Nr.62) vienmandatė apygarda,6,Trepų
510,1202,Jurbarko (Nr.62) vienmandatė apygarda,5,Skirsnemunės
232,614,Jurbarko (Nr.62) vienmandatė apygarda,7,Vaidilų
996,2409,Jurbarko (Nr.62) vienmandatė apygarda,17,Dariaus ir Girėno
1077,2695,Jurbarko (Nr.62) vienmandatė apygarda,33,Vydūno
1111,2819,Jurbarko (Nr.62) vienmandatė apygarda,23,Vytauto Didžiojo
992,2736,Jurbarko (Nr.62) vienmandatė apygarda,27,Naujamiesčio
642,1732,Ukmergės (Nr.61) vienmandatė apygarda,34,S.Daukanto
660,1485,Ukmergės (Nr.61) vienmandatė apygarda,58,Anykščių
759,2027,Ukmergės (Nr.61) vienmandatė apygarda,82,Maironio
400,1063,Ukmergės (Nr.61) vienmandatė apygarda,36,J.Basanavičiaus
434,1140,Ukmergės (Nr.61) vienmandatė apygarda,44,Vytauto
264,896,Ukmergės (Nr.61) vienmandatė apygarda,27,Kęstučio
402,1119,Ukmergės (Nr.61) vienmandatė apygarda,35,Klaipėdos
295,1028,Ukmergės (Nr.61) vienmandatė apygarda,11,Transporto
400,1328,Ukmergės (Nr.61) vienmandatė apygarda,25,Kauno
520,1682,Ukmergės (Nr.61) vienmandatė apygarda,38,Smėlių
707,2452,Ukmergės (Nr.61) vienmandatė apygarda,58,Krekšlių
1035,3152,Ukmergės (Nr.61) vienmandatė apygarda,69,Linų
761,2393,Ukmergės (Nr.61) vienmandatė apygarda,57,Pivonijos
359,970,Ukmergės (Nr.61) vienmandatė apygarda,31,Pašilės
292,682,Ukmergės (Nr.61) vienmandatė apygarda,17,Siesikų
212,460,Ukmergės (Nr.61) vienmandatė apygarda,15,Petronių
148,369,Ukmergės (Nr.61) vienmandatė apygarda,5,Tulpiakiemio
337,853,Ukmergės (Nr.61) vienmandatė apygarda,19,Taujėnų
224,413,Ukmergės (Nr.61) vienmandatė apygarda,22,Balelių
187,341,Ukmergės (Nr.61) vienmandatė apygarda,13,Lėno
518,1591,Ukmergės (Nr.61) vienmandatė apygarda,29,Vidiškių
309,881,Ukmergės (Nr.61) vienmandatė apygarda,18,Rečionių
382,998,Ukmergės (Nr.61) vienmandatė apygarda,30,Deltuvos
244,747,Ukmergės (Nr.61) vienmandatė apygarda,10,Dainavos
237,785,Ukmergės (Nr.61) vienmandatė apygarda,20,Jakutiškių
254,553,Ukmergės (Nr.61) vienmandatė apygarda,30,Lyduokių
149,436,Ukmergės (Nr.61) vienmandatė apygarda,12,Nuotekų
215,534,Ukmergės (Nr.61) vienmandatė apygarda,19,Pabaisko
220,420,Ukmergės (Nr.61) vienmandatė apygarda,35,Kulniškių
219,466,Ukmergės (Nr.61) vienmandatė apygarda,17,Šešuolių
203,493,Ukmergės (Nr.61) vienmandatė apygarda,14,Liaušių
114,449,Ukmergės (Nr.61) vienmandatė apygarda,8,Antakalnio
211,369,Ukmergės (Nr.61) vienmandatė apygarda,32,Krikštėnų
264,649,Ukmergės (Nr.61) vienmandatė apygarda,47,Laičių
337,826,Ukmergės (Nr.61) vienmandatė apygarda,29,Veprių
169,344,Ukmergės (Nr.61) vienmandatė apygarda,15,Sližių
261,660,Ukmergės (Nr.61) vienmandatė apygarda,44,Želvos
172,297,Ukmergės (Nr.61) vienmandatė apygarda,7,Laumėnų
117,262,Ukmergės (Nr.61) vienmandatė apygarda,12,Tolučių
355,830,Ukmergės (Nr.61) vienmandatė apygarda,21,Žemaitkiemio
1025,2729,Jonavos (Nr.60) vienmandatė apygarda,9,Rimkų
1121,3524,Jonavos (Nr.60) vienmandatė apygarda,9,Juodmenos
873,2576,Jonavos (Nr.60) vienmandatė apygarda,15,Kregždutės
847,1799,Jonavos (Nr.60) vienmandatė apygarda,6,Bibliotekos
616,1385,Jonavos (Nr.60) vienmandatė apygarda,5,Sodų
426,1166,Jonavos (Nr.60) vienmandatė apygarda,13,Senamiesčio
693,1690,Jonavos (Nr.60) vienmandatė apygarda,13,Saulutės
757,1828,Jonavos (Nr.60) vienmandatė apygarda,13,Mokyklos
850,1837,Jonavos (Nr.60) vienmandatė apygarda,8,Ateities
479,1114,Jonavos (Nr.60) vienmandatė apygarda,8,Kalnų
882,1981,Jonavos (Nr.60) vienmandatė apygarda,18,Lakštingalų
1094,2593,Jonavos (Nr.60) vienmandatė apygarda,22,Lietavos
464,1219,Jonavos (Nr.60) vienmandatė apygarda,9,Baldininkų
389,1482,Jonavos (Nr.60) vienmandatė apygarda,12,Ruklos
261,704,Jonavos (Nr.60) vienmandatė apygarda,4,Bukonių
194,655,Jonavos (Nr.60) vienmandatė apygarda,2,Liepių
206,544,Jonavos (Nr.60) vienmandatė apygarda,14,Batėgalos
294,766,Jonavos (Nr.60) vienmandatė apygarda,2,Čičinų
244,604,Jonavos (Nr.60) vienmandatė apygarda,6,Kulvos
131,387,Jonavos (Nr.60) vienmandatė apygarda,3,Juškonių
174,487,Jonavos (Nr.60) vienmandatė apygarda,1,Kuigalių
404,1028,Jonavos (Nr.60) vienmandatė apygarda,11,Žeimių
235,568,Jonavos (Nr.60) vienmandatė apygarda,2,Panoterių
333,1124,Jonavos (Nr.60) vienmandatė apygarda,9,Šilų
473,1359,Jonavos (Nr.60) vienmandatė apygarda,6,Upninkų
638,1829,Jonavos (Nr.60) vienmandatė apygarda,10,Užusalių
589,1567,Jonavos (Nr.60) vienmandatė apygarda,5,Šveicarijos
1053,2466,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,21,Draugystės
461,1185,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,12,Vytauto
764,1688,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,29,Gedimino
1254,3850,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,35,Saulės
950,2711,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,30,Girelės
1109,2386,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,17,Sodų
866,2222,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,27,Lomenos
733,2623,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,15,Versmės
514,1240,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,5,Kruonio
249,609,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,3,Kalvių
213,560,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,6,Vilūnų
201,522,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,3,Darsūniškio
323,565,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,3,Ringailių
258,778,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,3,Stoniavos
213,589,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,4,Dainių
212,432,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,4,Gilučių
142,353,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,5,Jagėlonių
391,960,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,8,Stasiūnų
296,820,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,3,Kietaviškių
391,1033,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,7,Melioratorių
673,1806,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,20,Žiežmarių
762,2027,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,17,Gudienos
394,825,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,8,Žaslių
218,556,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,4,Pajautiškių
229,680,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,4,Stabintiškių
78,170,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda, ,Beištrakių
206,522,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,1,Tauckūnų
409,794,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,10,Palomenės
199,454,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,1,Zūbiškių
346,763,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,9,Paparčių
778,1804,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,35,Rumšiškių
765,1870,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,23,Pravieniškių
376,798,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,8,Dovainonių
283,671,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,3,Antakalnio
256,600,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,22,Mūro Strėvininkų
156,398,Kaišiadorių - Elektrėnų (Nr.59) vienmandatė apygarda,3,Liutonių
947,2673,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,59,Trakų m.
250,1092,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,9,Ausieniškių
270,1350,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,16,Balceriškių
123,322,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,8,Beižonių
95,356,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,1,Daugirdiškių
225,422,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,3,Kazokiškių
117,255,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,5,Ismonių
201,671,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,13,Pastrėvio
258,694,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,9,Semeliškių
235,447,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,11,Tiltų
726,2260,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,37,Rūdiškių
1256,4154,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,78,Vievio
189,462,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,10,Šklėrių
473,1154,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,18,Aukštadvario
147,483,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,7,Čižiūnų
74,233,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,1,Karapolio
188,637,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,14,Grendavės
116,477,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,5,Kariotiškių
164,669,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,9,Rykantų
165,427,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,4,Dusmenų
428,1104,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,12,Onuškio
143,444,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,9,Vaickūniškių
802,2869,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,30,Kauno Vokės
385,999,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,12,Paluknio
888,2840,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,31,Kunigiškių
96,414,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,1,Bijūnų
884,3203,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,40,Šviesos
176,672,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,9,Bražuolės
136,338,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,3,Salkininkų
1182,3224,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,77,Birutės
95,342,Trakų - Elektrėnų (Nr.58) vienmandatė apygarda,3,Bagdononių
935,3028,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,58,Lentvario
1490,4384,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,102,Klevų
363,1310,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,15,Baltosios Vokės
1083,3184,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,82,Pagirių
457,1070,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,9,Keturiasdešimties Totorių
603,1234,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,10,Grigaičių
495,1125,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,21,Kyviškių
367,947,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,14,Marijampolio
306,794,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,6,Parudaminio
1019,3082,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,44,Nemėžio
970,3768,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,42,Skaidiškių
138,310,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,2,Senojo Tarpupio
575,1456,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,18,Senųjų Trakų
152,303,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,5,Šventininkų
1494,3565,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,84,Rudaminos
423,957,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,16,Kalviškių
518,1889,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,16,Valčiūnų
1015,1515,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,19,Rukainių
792,2109,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,82,Lauko
304,383,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,8,Mažųjų Lygainių
773,1880,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,27,Juodšilių
899,3186,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,109,Melioratorių
 ,4,Vilniaus - Trakų (Nr.57) vienmandatė apygarda,25.00%,"Balsai, suskaičiuoti apygardos rinkimų komisijoje"
621,1618,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,32,Avižienių
847,2890,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,65,Širvintų m.
1229,3295,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,70,I.Šeiniaus
360,948,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,57,Riešės
564,920,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,3,Buivydžių
185,455,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,10,Juodiškių
207,442,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,4,Alionių
1115,3103,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,112,Buivydiškių
199,520,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,14,Čiobiškio
193,619,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,6,Platiniškių
312,762,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,19,Čekoniškių
160,286,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,16,Virvyčių
177,479,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,10,Bagaslaviškio
262,543,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,26,Gelvonų
183,416,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,15,Liukonių
187,443,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,13,Bartkuškio
201,479,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,10,Šiaulių
275,687,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,10,Medžiukų
422,717,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,3,Dūkštų
197,413,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,17,Kernavės
366,599,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,6,Geisiškių
344,715,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,14,Musninkų
131,303,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,3,Vileikiškių
127,281,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,6,Alekniškio
188,511,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,19,Družų
105,290,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,8,Motiejūnų
264,776,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,14,Širvintų kaimiškoji
146,393,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,14,Anciūnų
697,1457,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,22,Maišiagalos
370,719,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,6,Karvio
160,276,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,24,Kiauklių
209,584,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,16,Šešuolėlių
57,171,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,2,Viesų
95,353,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,6,Kielių
260,816,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,4,Rudausių
321,727,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,4,Eitminiškių
833,1865,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,32,Paberžės
352,724,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,18,Glitiškių
295,678,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,4,Visalaukės
921,1968,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,69,Didžiosios Riešės
587,1102,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,13,Pikeliškių
760,1420,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,22,Sudervės
337,700,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,11,Sužionių
355,627,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,8,Veriškių
298,526,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,5,Skirlėnų
363,971,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,39,Bukiškio
259,794,Širvintų - Vilniaus (Nr.55) vienmandatė apygarda,15,Kreivalaužių
490,988,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,11,Alantos
1102,2571,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,36,Švenčionėlių
1123,2721,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,36,Ateities
213,552,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,6,Žalvarių
205,477,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,6,Balninkų
390,554,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,6,Kaltanėnų
205,500,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,2,Bekupės
153,192,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,4,Labanoro
174,407,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,2,Bijutiškio
108,180,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,2,Lakajos
360,868,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,3,Čiulėnų
157,295,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,1,Dapkūniškių
243,558,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,4,Dubingių
390,1014,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,11,Giedraičių
123,278,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,3,Girsteitiškio
413,958,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,3,Inturkės
478,1415,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,8,Joniškio
132,413,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda, ,Miežonių
233,471,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,2,Levaniškių
552,1471,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,8,Luokesos
228,508,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,3,Mindūnų
668,1963,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,13,Pabradės
1123,2549,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,19,Siesarties
1039,2943,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,25,Kranto
1187,2881,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,21,Liepų
420,835,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,8,Naujasodžio
226,461,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,2,Skudutiškio
240,609,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,5,Suginčių
236,426,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,2,Magūnų
336,735,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,4,Videniškių
231,380,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,1,Prienų
187,365,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda, ,Vorėnų
282,556,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,2,Karkažiškės
171,405,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,1,Verbiškių
127,271,Molėtų - Švenčionių (Nr.54) vienmandatė apygarda,3,Padubingės
164,285,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,3,Antalksnės
193,292,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,2,Bernotų
234,360,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,7,Ceikinių
506,1442,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,14,Didžiasalio
248,474,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,4,Dysnos
496,953,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,10,Dūkšto
337,730,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,9,Pašaminės
158,235,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,9,Gilūtų
193,347,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,2,Reškutėnų
91,185,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,3,Grybėnų
361,652,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,5,Trūdų
336,625,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,8,Grigaliūnų
1717,3787,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,26,Ignalinos Centro
718,1436,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,12,Ignalinos
230,416,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,3,Milkuškų
256,520,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,5,Kaniūkų
140,280,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,2,Stanislavavo
306,629,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,6,Kazitiškio
295,555,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,10,Šventos
178,365,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,3,Bačkininkų
467,870,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,9,Kazokinės
417,742,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,18,Linkmenų
328,551,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,4,Svirkų
563,806,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,16,Adutiškio
165,294,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,4,Mažėnų
202,286,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,2,Jakelių
251,430,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,2,Meikštų
292,472,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,5,Mielagėnų
272,530,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,6,N.Daugėliškio
154,358,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,1,Pažemiškių
1155,2231,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,16,Švenčionių
1025,2263,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,22,Liepų
260,710,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,4,Rimšės
493,867,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,10,Cirkliškio
91,199,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,2,Rubelninkų
342,767,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,3,Strigališkio
246,425,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,5,Šiūlėnų
121,256,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,5,Švedriškės
234,342,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,4,Taujūnų
380,841,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,8,Pavoverės
323,649,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,8,Tverečiaus
262,488,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,3,Sarių
510,1161,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,1,Vidiškių
330,547,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,6,Strūnaičio
312,689,Ignalinos - Švenčionių (Nr.53) vienmandatė apygarda,5,Vidutinės
374,701,Zarasų - Visagino (Nr.52) vienmandatė apygarda,9,Antalieptės
591,1446,Zarasų - Visagino (Nr.52) vienmandatė apygarda,8,Draugystės
345,544,Zarasų - Visagino (Nr.52) vienmandatė apygarda,22,Antazavės
362,1004,Zarasų - Visagino (Nr.52) vienmandatė apygarda,4,Gerosios Vilties
338,1058,Zarasų - Visagino (Nr.52) vienmandatė apygarda,5,Sedulinos
182,343,Zarasų - Visagino (Nr.52) vienmandatė apygarda,5,Šniukštų
434,1318,Zarasų - Visagino (Nr.52) vienmandatė apygarda,4,Atgimimo
276,513,Zarasų - Visagino (Nr.52) vienmandatė apygarda,7,Baibių
470,1398,Zarasų - Visagino (Nr.52) vienmandatė apygarda,3,Ateities
243,444,Zarasų - Visagino (Nr.52) vienmandatė apygarda,7,Degučių
489,1373,Zarasų - Visagino (Nr.52) vienmandatė apygarda,4,Atžalyno
280,356,Zarasų - Visagino (Nr.52) vienmandatė apygarda,3,Avilių
291,565,Zarasų - Visagino (Nr.52) vienmandatė apygarda,10,Imbrado
261,1090,Zarasų - Visagino (Nr.52) vienmandatė apygarda,4,Orbitos
159,290,Zarasų - Visagino (Nr.52) vienmandatė apygarda,4,Biržūnų
350,1025,Zarasų - Visagino (Nr.52) vienmandatė apygarda,5,Kosmoso
452,767,Zarasų - Visagino (Nr.52) vienmandatė apygarda,8,Salako
401,1119,Zarasų - Visagino (Nr.52) vienmandatė apygarda,10,Taikos
164,287,Zarasų - Visagino (Nr.52) vienmandatė apygarda,3,Samanių
414,1188,Zarasų - Visagino (Nr.52) vienmandatė apygarda,7,Vilties
408,1175,Zarasų - Visagino (Nr.52) vienmandatė apygarda,3,Bangos
279,439,Zarasų - Visagino (Nr.52) vienmandatė apygarda,1,Suvieko
384,1141,Zarasų - Visagino (Nr.52) vienmandatė apygarda,6,Auksinio gaidelio
235,496,Zarasų - Visagino (Nr.52) vienmandatė apygarda,3,Dimitriškių
228,606,Zarasų - Visagino (Nr.52) vienmandatė apygarda,3,Magučių
404,1187,Zarasų - Visagino (Nr.52) vienmandatė apygarda,6,Vilties šaltinio
450,1429,Zarasų - Visagino (Nr.52) vienmandatė apygarda,4,Gintarėlio
178,363,Zarasų - Visagino (Nr.52) vienmandatė apygarda,3,Šaulių
369,1241,Zarasų - Visagino (Nr.52) vienmandatė apygarda,4,Gandriuko
318,637,Zarasų - Visagino (Nr.52) vienmandatė apygarda,10,Štadvilių
217,399,Zarasų - Visagino (Nr.52) vienmandatė apygarda,4,Kimbartiškės
454,1372,Zarasų - Visagino (Nr.52) vienmandatė apygarda,2,Žiburio
143,284,Zarasų - Visagino (Nr.52) vienmandatė apygarda,2,Smalvų
403,765,Zarasų - Visagino (Nr.52) vienmandatė apygarda,6,Turmanto
529,1181,Zarasų - Visagino (Nr.52) vienmandatė apygarda,12,Dusetų
125,268,Zarasų - Visagino (Nr.52) vienmandatė apygarda, ,Sadūnų
564,1271,Zarasų - Visagino (Nr.52) vienmandatė apygarda,6,Užtiltės
