dalyvavo,rinkeju_skaicius,apygarda,negaliojantys_biuleteniai,apylinke
1188,2953,Molėtų - Švenčionių (Nr.54) rinkimų apygarda,85,Kranto
386,803,Molėtų - Švenčionių (Nr.54) rinkimų apygarda,15,Naujasodžio
221,433,Molėtų - Švenčionių (Nr.54) rinkimų apygarda,15,Skudutiškio
264,580,Molėtų - Švenčionių (Nr.54) rinkimų apygarda,15,Suginčių
206,379,Molėtų - Švenčionių (Nr.54) rinkimų apygarda,15,Magūnų
373,705,Molėtų - Švenčionių (Nr.54) rinkimų apygarda,13,Videniškių
176,331,Molėtų - Švenčionių (Nr.54) rinkimų apygarda,17,Vorėnų
247,371,Molėtų - Švenčionių (Nr.54) rinkimų apygarda,10,Prienų
201,406,Molėtų - Švenčionių (Nr.54) rinkimų apygarda,9,Verbiškių
178,559,Molėtų - Švenčionių (Nr.54) rinkimų apygarda,11,Karkažiškės
103,245,Molėtų - Švenčionių (Nr.54) rinkimų apygarda,4,Padubingės
166,254,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,10,Antalksnės
172,262,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,5,Bernotų
234,352,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,20,Ceikinių
525,1309,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,48,Didžiasalio
237,410,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,12,Dysnos
344,679,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,19,Pašaminės
571,1213,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,38,Dūkšto
142,221,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,2,Gilūtų
196,298,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,17,Reškutėnų
388,648,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,19,Trūdų
75,171,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,8,Grybėnų
2034,3840,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,146,IgnalinosCentro
358,623,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,14,Zadvarninkų
746,1383,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,61,Ignalinos
199,384,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,4,Milkuškų
181,287,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,9,Stanislavavo
241,471,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,30,Kaniūkų
328,502,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,24,Šventos
302,594,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,19,Kazitiškio
187,358,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,16,Bačkininkų
457,794,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,22,Kazokinės
408,678,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,28,Linkmenų
299,542,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,35,Svirkų
165,278,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,10,Mažėnų
482,767,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,37,Adutiškio
228,386,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,7,Meikštų
195,265,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,14,Jakelių
287,446,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,19,Mielagėnų
279,513,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,24,NDaugėliškio
1258,2225,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,99,Švenčionių
1074,2322,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,58,Liepų
314,655,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,36,Rimšės
474,864,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,33,Cirkliškio
104,179,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,7,Rubelninkų
427,735,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,31,Strigališkio
248,396,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,15,Šiūlėnų
119,238,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,8,Švedriškės
213,298,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,12,Taujūnų
280,775,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,21,Pavoverės
327,614,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,22,Tverečiaus
278,472,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,12,Sarių
514,1135,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,51,Vidiškių
319,507,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,26,Strūnaičio
330,663,Ignalinos - Švenčionių (Nr.53) rinkimų apygarda,22,Vidutinės
355,657,Zarasų - Visagino (Nr.52) rinkimų apygarda,17,Antalieptės
711,1527,Zarasų - Visagino (Nr.52) rinkimų apygarda,20,Draugystės
363,536,Zarasų - Visagino (Nr.52) rinkimų apygarda,14,Antazavės
445,1071,Zarasų - Visagino (Nr.52) rinkimų apygarda,8,GerosiosVilties
189,334,Zarasų - Visagino (Nr.52) rinkimų apygarda,14,Šniukštų
465,1139,Zarasų - Visagino (Nr.52) rinkimų apygarda,15,Sedulinos
584,1371,Zarasų - Visagino (Nr.52) rinkimų apygarda,13,Atgimimo
276,502,Zarasų - Visagino (Nr.52) rinkimų apygarda,8,Baibių
214,414,Zarasų - Visagino (Nr.52) rinkimų apygarda,9,Degučių
624,1546,Zarasų - Visagino (Nr.52) rinkimų apygarda,25,Ateities
648,1544,Zarasų - Visagino (Nr.52) rinkimų apygarda,24,Atžalyno
266,349,Zarasų - Visagino (Nr.52) rinkimų apygarda,10,Avilių
272,531,Zarasų - Visagino (Nr.52) rinkimų apygarda,12,Imbrado
315,1023,Zarasų - Visagino (Nr.52) rinkimų apygarda,17,Orbitos
436,1059,Zarasų - Visagino (Nr.52) rinkimų apygarda,14,Kosmoso
166,274,Zarasų - Visagino (Nr.52) rinkimų apygarda,7,Biržūnų
398,705,Zarasų - Visagino (Nr.52) rinkimų apygarda,29,Salako
527,1223,Zarasų - Visagino (Nr.52) rinkimų apygarda,22,Taikos
139,263,Zarasų - Visagino (Nr.52) rinkimų apygarda,5,Samanių
535,1277,Zarasų - Visagino (Nr.52) rinkimų apygarda,28,Vilties
569,1286,Zarasų - Visagino (Nr.52) rinkimų apygarda,21,Bangos
260,416,Zarasų - Visagino (Nr.52) rinkimų apygarda,11,Suvieko
522,1260,Zarasų - Visagino (Nr.52) rinkimų apygarda,19,Auksiniogaidelio
244,507,Zarasų - Visagino (Nr.52) rinkimų apygarda,13,Dimitriškių
548,1258,Zarasų - Visagino (Nr.52) rinkimų apygarda,21,Viltiesšaltinio
210,572,Zarasų - Visagino (Nr.52) rinkimų apygarda,10,Magučių
630,1531,Zarasų - Visagino (Nr.52) rinkimų apygarda,26,Gintarėlio
160,346,Zarasų - Visagino (Nr.52) rinkimų apygarda,5,Šaulių
340,617,Zarasų - Visagino (Nr.52) rinkimų apygarda,13,Štadvilių
442,1296,Zarasų - Visagino (Nr.52) rinkimų apygarda,21,Ąžuoliuko
172,366,Zarasų - Visagino (Nr.52) rinkimų apygarda,6,Kimbartiškės
640,1552,Zarasų - Visagino (Nr.52) rinkimų apygarda,23,Žiburio
139,265,Zarasų - Visagino (Nr.52) rinkimų apygarda,5,Smalvų
285,712,Zarasų - Visagino (Nr.52) rinkimų apygarda,15,Turmanto
516,1129,Zarasų - Visagino (Nr.52) rinkimų apygarda,25,Dusetų
146,270,Zarasų - Visagino (Nr.52) rinkimų apygarda,4,Sadūnų
585,1200,Zarasų - Visagino (Nr.52) rinkimų apygarda,30,Užtiltės
1605,3101,Zarasų - Visagino (Nr.52) rinkimų apygarda,62,Zarasųrytų
951,1842,Zarasų - Visagino (Nr.52) rinkimų apygarda,60,Zarasųvakarų
887,1565,Zarasų - Visagino (Nr.52) rinkimų apygarda,48,Zarasųšiaurės
1111,2321,Utenos (Nr.51) rinkimų apygarda,41,Aukštakalnio
1556,2852,Utenos (Nr.51) rinkimų apygarda,81,Taikos
1454,2571,Utenos (Nr.51) rinkimų apygarda,57,Aušros
1183,2243,Utenos (Nr.51) rinkimų apygarda,54,Dauniškio
1359,2651,Utenos (Nr.51) rinkimų apygarda,54,Vyturių
915,1958,Utenos (Nr.51) rinkimų apygarda,58,Centro
1371,2467,Utenos (Nr.51) rinkimų apygarda,73,Basanavičiaus
1324,2452,Utenos (Nr.51) rinkimų apygarda,43,Ąžuolijos
1419,2531,Utenos (Nr.51) rinkimų apygarda,39,Krašuonos
287,603,Utenos (Nr.51) rinkimų apygarda,16,Daugailių
268,505,Utenos (Nr.51) rinkimų apygarda,11,Radeikių
92,185,Utenos (Nr.51) rinkimų apygarda,6,Juknėnų
326,733,Utenos (Nr.51) rinkimų apygarda,23,Kuktiškių
365,662,Utenos (Nr.51) rinkimų apygarda,14,Leliūnų
435,905,Utenos (Nr.51) rinkimų apygarda,19,Antalgės
478,939,Utenos (Nr.51) rinkimų apygarda,21,Pakalnių
331,563,Utenos (Nr.51) rinkimų apygarda,17,Saldutiškio
206,376,Utenos (Nr.51) rinkimų apygarda,10,Kirdeikių
313,696,Utenos (Nr.51) rinkimų apygarda,19,Sudeikių
236,450,Utenos (Nr.51) rinkimų apygarda,6,Sirutėnų
722,1353,Utenos (Nr.51) rinkimų apygarda,44,Tauragnų
380,821,Utenos (Nr.51) rinkimų apygarda,12,Pačkėnų
349,727,Utenos (Nr.51) rinkimų apygarda,15,Biliakiemio
272,554,Utenos (Nr.51) rinkimų apygarda,16,Vaikutėnų
655,1165,Utenos (Nr.51) rinkimų apygarda,31,Užpalių
191,370,Utenos (Nr.51) rinkimų apygarda,3,Kaniukų
119,242,Utenos (Nr.51) rinkimų apygarda,15,Vilučių
432,760,Utenos (Nr.51) rinkimų apygarda,21,Vyžuonų
491,1041,Utenos (Nr.51) rinkimų apygarda,28,Vyžuonėlių
937,1858,Utenos (Nr.51) rinkimų apygarda,33,Naujasodžio
854,2046,Utenos (Nr.51) rinkimų apygarda,39,Smėlio
1311,2590,Rokiškio (Nr.50) rinkimų apygarda,62,JTumo-Vaižganto
1353,2742,Rokiškio (Nr.50) rinkimų apygarda,43,Senamiesčio
1009,1923,Rokiškio (Nr.50) rinkimų apygarda,51,Mikrorajono
1404,2894,Rokiškio (Nr.50) rinkimų apygarda,53,JTūbelio
1330,2550,Rokiškio (Nr.50) rinkimų apygarda,58,Respublikos
446,947,Rokiškio (Nr.50) rinkimų apygarda,24,Bajorų
122,243,Rokiškio (Nr.50) rinkimų apygarda,7,Čedasų
675,1573,Rokiškio (Nr.50) rinkimų apygarda,29,Kavoliškio
293,728,Rokiškio (Nr.50) rinkimų apygarda,26,Skemų
229,513,Rokiškio (Nr.50) rinkimų apygarda,8,Žiobiškio
258,470,Rokiškio (Nr.50) rinkimų apygarda,14,Kazliškio
128,230,Rokiškio (Nr.50) rinkimų apygarda,13,Konstantinavos
562,1014,Rokiškio (Nr.50) rinkimų apygarda,28,Obelių
766,1589,Rokiškio (Nr.50) rinkimų apygarda,52,Pandėlio
876,1708,Rokiškio (Nr.50) rinkimų apygarda,53,Juodupės
333,902,Rokiškio (Nr.50) rinkimų apygarda,18,Juodupėskaimiškoji
165,308,Rokiškio (Nr.50) rinkimų apygarda,14,Maineivų
144,300,Rokiškio (Nr.50) rinkimų apygarda,7,Lukštų
453,929,Rokiškio (Nr.50) rinkimų apygarda,16,Jūžintų
357,733,Rokiškio (Nr.50) rinkimų apygarda,15,Laibgalių
152,279,Rokiškio (Nr.50) rinkimų apygarda,7,Sėlynės
357,642,Rokiškio (Nr.50) rinkimų apygarda,27,Kamajų
186,353,Rokiškio (Nr.50) rinkimų apygarda,5,Aukštakalnių
150,242,Rokiškio (Nr.50) rinkimų apygarda,12,Duokiškio
191,385,Rokiškio (Nr.50) rinkimų apygarda,15,Kalvių
243,448,Rokiškio (Nr.50) rinkimų apygarda,13,Salų
270,528,Rokiškio (Nr.50) rinkimų apygarda,15,Kriaunų
190,322,Rokiškio (Nr.50) rinkimų apygarda,3,Lašų
174,295,Rokiškio (Nr.50) rinkimų apygarda,8,Kairelių
146,257,Rokiškio (Nr.50) rinkimų apygarda,6,Pakriaunių
106,205,Rokiškio (Nr.50) rinkimų apygarda,6,Aleksandravėlės
115,248,Rokiškio (Nr.50) rinkimų apygarda,8,Zarinkiškių
193,378,Rokiškio (Nr.50) rinkimų apygarda,17,Antanašės
314,594,Rokiškio (Nr.50) rinkimų apygarda,13,Obelių
128,239,Rokiškio (Nr.50) rinkimų apygarda,7,Suvainiškio
162,300,Rokiškio (Nr.50) rinkimų apygarda,8,Sriubiškių
161,305,Rokiškio (Nr.50) rinkimų apygarda,10,Lailūnų
173,348,Rokiškio (Nr.50) rinkimų apygarda,7,Panemunio
466,892,Rokiškio (Nr.50) rinkimų apygarda,17,Stoties
195,398,Rokiškio (Nr.50) rinkimų apygarda,9,Panemunėlio
1861,3441,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,89,Senamiesčio
243,525,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,14,Adomynės
1047,1783,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,52,Janydžių
922,1716,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,38,Ažupiečių
1337,2749,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,59,Liudiškių
247,497,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,8,Piktagalio
115,231,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,5,Biliūnų
332,681,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,25,Ažuožerių
162,316,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,11,Juodpėnų
535,1124,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,28,Elmos
322,845,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,13,Burbiškio
148,411,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,6,Šlavėnų
143,278,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,7,Laičių
566,1302,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,28,Debeikių
179,392,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,9,Leliūnų
196,470,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,8,Lukonių
108,217,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,5,Migonių
515,970,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,59,Kavarsko
111,265,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,7,Dabužių
158,382,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,12,Naivių
332,782,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,18,Janušavos
656,1531,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,51,Noriūnų
223,476,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,1,Svirnų
197,480,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,8,Rudilių
203,405,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,23,Šerių
91,165,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,2,Šovenių
370,731,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,29,Skapiškio
276,545,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,14,Kurklių
180,395,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,9,Kurklelių
238,543,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,13,Skverbų
213,396,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,4,Staškūniškio
481,959,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,52,Subačiaus
404,1028,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,35,Šepetos
155,336,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,11,Katlėrių
261,542,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,7,Skiemonių
321,580,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,32,Šimonių
167,317,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,9,Mačionių
139,224,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,12,Daujočių
105,175,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,7,Aulelių
727,1452,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,63,Svėdasų
200,312,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,6,Vaitkūnų
603,1420,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,45,Troškūnų
104,192,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,4,Vašuokėnų
169,393,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,4,Surdegio
99,196,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,8,Nausodės
225,399,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,10,Raguvėlės
175,350,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,18,Levaniškių
215,389,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,15,Traupio
271,493,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,12,Andrioniškio
417,820,Anykščių - Kupiškio (Nr.49) rinkimų apygarda,27,Viešintų
1190,2434,Biržų - Kupiškio (Nr.48) rinkimų apygarda,52,Atžalyno
543,1040,Biržų - Kupiškio (Nr.48) rinkimų apygarda,20,Rotušės
298,641,Biržų - Kupiškio (Nr.48) rinkimų apygarda,25,Alizavos
357,627,Biržų - Kupiškio (Nr.48) rinkimų apygarda,16,Antašavos
1424,2620,Biržų - Kupiškio (Nr.48) rinkimų apygarda,69,Aušros
352,774,Biržų - Kupiškio (Nr.48) rinkimų apygarda,27,Aukštupėnų
1388,2516,Biržų - Kupiškio (Nr.48) rinkimų apygarda,68,Saulės
1631,3262,Biržų - Kupiškio (Nr.48) rinkimų apygarda,83,Kaštonų
159,291,Biržų - Kupiškio (Nr.48) rinkimų apygarda,9,Anglininkų
330,593,Biržų - Kupiškio (Nr.48) rinkimų apygarda,18,Kratiškių
1411,3113,Biržų - Kupiškio (Nr.48) rinkimų apygarda,92,Račiupėnų
971,2056,Biržų - Kupiškio (Nr.48) rinkimų apygarda,53,Kupos
174,433,Biržų - Kupiškio (Nr.48) rinkimų apygarda,6,Nausėdžių
416,862,Biržų - Kupiškio (Nr.48) rinkimų apygarda,18,Obelaukių
707,1551,Biržų - Kupiškio (Nr.48) rinkimų apygarda,52,Senamiesčio
769,1722,Biržų - Kupiškio (Nr.48) rinkimų apygarda,32,Rinkuškių
212,535,Biržų - Kupiškio (Nr.48) rinkimų apygarda,8,Germaniškio
371,817,Biržų - Kupiškio (Nr.48) rinkimų apygarda,17,NemunėlioRadviliškio
124,311,Biržų - Kupiškio (Nr.48) rinkimų apygarda,3,Pučiakalnės
326,729,Biržų - Kupiškio (Nr.48) rinkimų apygarda,14,Kirdonių
444,937,Biržų - Kupiškio (Nr.48) rinkimų apygarda,17,Pabiržės
278,606,Biržų - Kupiškio (Nr.48) rinkimų apygarda,14,Paketurių
195,454,Biržų - Kupiškio (Nr.48) rinkimų apygarda,6,Pačeriaukštės
288,655,Biržų - Kupiškio (Nr.48) rinkimų apygarda,16,Salamiesčio
232,481,Biržų - Kupiškio (Nr.48) rinkimų apygarda,7,Pasvaliečių
205,406,Biržų - Kupiškio (Nr.48) rinkimų apygarda,7,Juostaviečių
178,333,Biržų - Kupiškio (Nr.48) rinkimų apygarda,5,Einorių
181,304,Biržų - Kupiškio (Nr.48) rinkimų apygarda,3,Kraštų
235,389,Biržų - Kupiškio (Nr.48) rinkimų apygarda,10,Kupreliškio
194,406,Biržų - Kupiškio (Nr.48) rinkimų apygarda,9,Kvetkų
274,517,Biržų - Kupiškio (Nr.48) rinkimų apygarda,6,Papilio
134,303,Biržų - Kupiškio (Nr.48) rinkimų apygarda,6,Virbališkių
271,688,Biržų - Kupiškio (Nr.48) rinkimų apygarda,31,Medeikių
204,415,Biržų - Kupiškio (Nr.48) rinkimų apygarda,12,Žaidelių
351,703,Biržų - Kupiškio (Nr.48) rinkimų apygarda,9,Parovėjos
205,555,Biržų - Kupiškio (Nr.48) rinkimų apygarda,8,Užušilių
165,324,Biržų - Kupiškio (Nr.48) rinkimų apygarda,10,Ančiškių
169,298,Biržų - Kupiškio (Nr.48) rinkimų apygarda,6,Jasiuliškių
219,402,Biržų - Kupiškio (Nr.48) rinkimų apygarda,13,Meilūnų
188,374,Biržų - Kupiškio (Nr.48) rinkimų apygarda,17,Ramongalių
191,282,Biržų - Kupiškio (Nr.48) rinkimų apygarda,15,Šukionių
595,1116,Biržų - Kupiškio (Nr.48) rinkimų apygarda,28,Vabalninko
625,1141,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,33,Joniškėlio
334,652,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,18,Geležių
1478,2601,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,36,PVileišio
392,806,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,21,Tiltagalių
226,489,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,11,Karsakiškio
1482,2618,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,44,Kalno
288,545,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,17,Paliūniškio
1107,2045,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,34,Vilniaus
324,612,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,14,Daujėnų
825,1577,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,33,Piniavos
468,1001,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,21,Bernatonių
257,532,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,15,Girsūdų
242,508,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,6,Švobiškio
592,1399,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,26,Paįstrio
260,644,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,17,Daukniūnų
130,283,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,11,Norgėlų
243,533,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,15,Meškalaukio
334,659,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,21,Nakiškių
284,556,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,9,Narteikių
388,714,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,19,Krinčino
145,281,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,2,Gulbinėnų
411,894,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,19,Pajiešmenių
438,811,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,14,Papyvesių
238,521,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,10,Talačkonių
450,937,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,6,Ustukių
200,407,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,3,Valakėlių
464,985,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,19,Pumpėnų
294,569,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,8,Jurgėnų
315,646,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,20,Smilgių
222,439,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,8,Kriklinių
146,333,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,8,Sujėtų
163,335,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,5,Rinkūnų
239,545,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,14,Perekšlių
432,893,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,14,Pušaloto
252,618,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,14,Mikoliškio
129,216,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,6,Deglėnų
182,359,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,6,Kiemėnų
257,450,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,9,Namišių
334,705,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,12,Raubonių
494,1089,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,12,Saločių
163,213,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,8,Žadeikonių
229,453,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,8,Žilpamūšio
498,849,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,16,Paežerio
227,427,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,8,Grūžių
202,431,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,16,Nairių
320,637,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,8,Tetirvinų
448,910,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,17,Vaškų
204,436,Pasvalio - Panevėžio (Nr.47) rinkimų apygarda,10,Skaistgirių
1526,3153,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,117,Žemaičių
374,844,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,19,Balsių
1792,3235,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,156,Livonijos
193,547,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,8,Bardiškių
106,206,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,6,Degesių
1388,2773,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,93,VKudirkos
128,274,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,14,Degučių
326,803,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,21,Bariūnų
105,228,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,9,Draudelių
142,342,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,10,Dvariškių
116,262,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,4,Darginių
130,290,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,7,Gačionių
81,176,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,3,Gedučių
292,868,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,31,Guostagalio
178,378,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,7,Grikpėdžių
232,468,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,11,Gasčiūnų
365,801,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,14,Klovainių
164,376,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,8,Kalpokų
72,204,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,4,Kauksnųjų
220,479,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,18,Plikiškių
208,440,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,7,Kepalių
102,201,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,4,Laipuškių
141,307,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,8,Linksmučių
215,371,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,14,Kirnaičių
201,528,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,17,Kriukų
849,1766,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,47,Linkuvos
184,431,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,13,Linų
340,639,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,28,Lygumų
393,961,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,21,Mažeikonių
178,338,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,5,Mindaugių
149,307,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,13,Mikniūnų
179,357,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,11,Medikonių
148,386,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,8,Satkūnų
105,211,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,8,Mikoliškio
1588,3151,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,65,Naujamiesčio
1078,2109,Pakruojo - Joniškio (Nr.46) rinkimų apygarda,66,Pakruojo
