kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Rimvydas Raimondas Survila,Trakų (Nr. 58) apygardos,0.2411,84,0.2167,4,Onuškio (Nr. 23) apylinkė
Danutė Aleksiūnienė,Trakų (Nr. 58) apygardos,0.0548,19,0.0493,1,Onuškio (Nr. 23) apylinkė
Henrik Jankovski,Trakų (Nr. 58) apygardos,0.0247,8,0.0222,1,Onuškio (Nr. 23) apylinkė
Stasys Pilikauskas,Trakų (Nr. 58) apygardos,0.0986,34,0.0887,2,Onuškio (Nr. 23) apylinkė
Juozas Bernatonis,Trakų (Nr. 58) apygardos,0.0932,33,0.0837,1,Onuškio (Nr. 23) apylinkė
Vytautas Mikalauskas,Trakų (Nr. 58) apygardos,0.2849,99,0.2562,5,Onuškio (Nr. 23) apylinkė
Zenonas Jonas Rudys,Trakų (Nr. 58) apygardos,0.1589,57,0.1429,1,Onuškio (Nr. 23) apylinkė
Virmantas Steponavičius,Trakų (Nr. 58) apygardos,0.0247,9,0.0222,0,Onuškio (Nr. 23) apylinkė
Lilijana Kaušakytė,Trakų (Nr. 58) apygardos,0.0274,9,0.0246,1,Onuškio (Nr. 23) apylinkė
Viktoras Šugurovas,Trakų (Nr. 58) apygardos,0.0164,6,0.0148,0,Onuškio (Nr. 23) apylinkė
Kazys Algimantas Lisauskas,Trakų (Nr. 58) apygardos,0.0055,2,0.0049,0,Onuškio (Nr. 23) apylinkė
Zenonas Jurgelevičius,Trakų (Nr. 58) apygardos,0.0027,1,0.0025,0,Onuškio (Nr. 23) apylinkė
Adas Jakubauskas,Trakų (Nr. 58) apygardos,0.0137,4,0.0123,1,Onuškio (Nr. 23) apylinkė
Rimvydas Raimondas Survila,Trakų (Nr. 58) apygardos,0.1502,31,0.1435,1,Dusmenų (Nr. 22) apylinkė
Danutė Aleksiūnienė,Trakų (Nr. 58) apygardos,0.0892,18,0.0852,1,Dusmenų (Nr. 22) apylinkė
Henrik Jankovski,Trakų (Nr. 58) apygardos,0.0141,3,0.0135,0,Dusmenų (Nr. 22) apylinkė
Stasys Pilikauskas,Trakų (Nr. 58) apygardos,0.4085,86,0.3901,1,Dusmenų (Nr. 22) apylinkė
Juozas Bernatonis,Trakų (Nr. 58) apygardos,0.1174,25,0.1121,0,Dusmenų (Nr. 22) apylinkė
Vytautas Mikalauskas,Trakų (Nr. 58) apygardos,0.0751,16,0.0717,0,Dusmenų (Nr. 22) apylinkė
Zenonas Jonas Rudys,Trakų (Nr. 58) apygardos,0.0657,14,0.0628,0,Dusmenų (Nr. 22) apylinkė
Virmantas Steponavičius,Trakų (Nr. 58) apygardos,0.0235,5,0.0224,0,Dusmenų (Nr. 22) apylinkė
Lilijana Kaušakytė,Trakų (Nr. 58) apygardos,0.0516,11,0.0493,0,Dusmenų (Nr. 22) apylinkė
Viktoras Šugurovas,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Dusmenų (Nr. 22) apylinkė
Kazys Algimantas Lisauskas,Trakų (Nr. 58) apygardos,0.0047,1,0.0045,0,Dusmenų (Nr. 22) apylinkė
Zenonas Jurgelevičius,Trakų (Nr. 58) apygardos,0.0094,2,0.009,0,Dusmenų (Nr. 22) apylinkė
Adas Jakubauskas,Trakų (Nr. 58) apygardos,0.0047,1,0.0045,0,Dusmenų (Nr. 22) apylinkė
Rimvydas Raimondas Survila,Trakų (Nr. 58) apygardos,0.125,12,0.1188,0,Rykantų (Nr. 21) apylinkė
Danutė Aleksiūnienė,Trakų (Nr. 58) apygardos,0.0625,6,0.0594,0,Rykantų (Nr. 21) apylinkė
Henrik Jankovski,Trakų (Nr. 58) apygardos,0.6458,61,0.6139,1,Rykantų (Nr. 21) apylinkė
Stasys Pilikauskas,Trakų (Nr. 58) apygardos,0.0625,4,0.0594,2,Rykantų (Nr. 21) apylinkė
Juozas Bernatonis,Trakų (Nr. 58) apygardos,0.0104,0,0.0099,1,Rykantų (Nr. 21) apylinkė
Vytautas Mikalauskas,Trakų (Nr. 58) apygardos,0.0521,5,0.0495,0,Rykantų (Nr. 21) apylinkė
Zenonas Jonas Rudys,Trakų (Nr. 58) apygardos,0.0521,5,0.0495,0,Rykantų (Nr. 21) apylinkė
Virmantas Steponavičius,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Rykantų (Nr. 21) apylinkė
Lilijana Kaušakytė,Trakų (Nr. 58) apygardos,0.0208,2,0.0198,0,Rykantų (Nr. 21) apylinkė
Viktoras Šugurovas,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Rykantų (Nr. 21) apylinkė
Kazys Algimantas Lisauskas,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Rykantų (Nr. 21) apylinkė
Zenonas Jurgelevičius,Trakų (Nr. 58) apygardos,0.0104,0,0.0099,1,Rykantų (Nr. 21) apylinkė
Adas Jakubauskas,Trakų (Nr. 58) apygardos,0.0104,1,0.0099,0,Rykantų (Nr. 21) apylinkė
Rimvydas Raimondas Survila,Trakų (Nr. 58) apygardos,0.2824,24,0.25,0,Mačiuliškių (Nr. 20) apylinkė
Danutė Aleksiūnienė,Trakų (Nr. 58) apygardos,0.0235,2,0.0208,0,Mačiuliškių (Nr. 20) apylinkė
Henrik Jankovski,Trakų (Nr. 58) apygardos,0.4824,40,0.4271,1,Mačiuliškių (Nr. 20) apylinkė
Stasys Pilikauskas,Trakų (Nr. 58) apygardos,0.0471,4,0.0417,0,Mačiuliškių (Nr. 20) apylinkė
Juozas Bernatonis,Trakų (Nr. 58) apygardos,0.0471,4,0.0417,0,Mačiuliškių (Nr. 20) apylinkė
Vytautas Mikalauskas,Trakų (Nr. 58) apygardos,0.0471,3,0.0417,1,Mačiuliškių (Nr. 20) apylinkė
Zenonas Jonas Rudys,Trakų (Nr. 58) apygardos,0.0235,2,0.0208,0,Mačiuliškių (Nr. 20) apylinkė
Virmantas Steponavičius,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Mačiuliškių (Nr. 20) apylinkė
Lilijana Kaušakytė,Trakų (Nr. 58) apygardos,0.0235,2,0.0208,0,Mačiuliškių (Nr. 20) apylinkė
Viktoras Šugurovas,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Mačiuliškių (Nr. 20) apylinkė
Kazys Algimantas Lisauskas,Trakų (Nr. 58) apygardos,0.0235,1,0.0208,1,Mačiuliškių (Nr. 20) apylinkė
Zenonas Jurgelevičius,Trakų (Nr. 58) apygardos,0.0118,1,0.0104,0,Mačiuliškių (Nr. 20) apylinkė
Adas Jakubauskas,Trakų (Nr. 58) apygardos,0.0235,2,0.0208,0,Mačiuliškių (Nr. 20) apylinkė
Rimvydas Raimondas Survila,Trakų (Nr. 58) apygardos,0.3014,42,0.2803,2,Kariotiškių (Nr. 19) apylinkė
Danutė Aleksiūnienė,Trakų (Nr. 58) apygardos,0.0685,10,0.0637,0,Kariotiškių (Nr. 19) apylinkė
Henrik Jankovski,Trakų (Nr. 58) apygardos,0.363,47,0.3376,6,Kariotiškių (Nr. 19) apylinkė
Stasys Pilikauskas,Trakų (Nr. 58) apygardos,0.0685,10,0.0637,0,Kariotiškių (Nr. 19) apylinkė
Juozas Bernatonis,Trakų (Nr. 58) apygardos,0.0548,8,0.051,0,Kariotiškių (Nr. 19) apylinkė
Vytautas Mikalauskas,Trakų (Nr. 58) apygardos,0.0068,1,0.0064,0,Kariotiškių (Nr. 19) apylinkė
Zenonas Jonas Rudys,Trakų (Nr. 58) apygardos,0.1096,16,0.1019,0,Kariotiškių (Nr. 19) apylinkė
Virmantas Steponavičius,Trakų (Nr. 58) apygardos,0.0068,1,0.0064,0,Kariotiškių (Nr. 19) apylinkė
Lilijana Kaušakytė,Trakų (Nr. 58) apygardos,0.0411,6,0.0382,0,Kariotiškių (Nr. 19) apylinkė
Viktoras Šugurovas,Trakų (Nr. 58) apygardos,0.0205,3,0.0191,0,Kariotiškių (Nr. 19) apylinkė
Kazys Algimantas Lisauskas,Trakų (Nr. 58) apygardos,0.0068,1,0.0064,0,Kariotiškių (Nr. 19) apylinkė
Zenonas Jurgelevičius,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Kariotiškių (Nr. 19) apylinkė
Adas Jakubauskas,Trakų (Nr. 58) apygardos,0.0068,1,0.0064,0,Kariotiškių (Nr. 19) apylinkė
Rimvydas Raimondas Survila,Trakų (Nr. 58) apygardos,0.141,7,0.1048,4,Panošiškių (Nr. 18) apylinkė
Danutė Aleksiūnienė,Trakų (Nr. 58) apygardos,0.0769,3,0.0571,3,Panošiškių (Nr. 18) apylinkė
Henrik Jankovski,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Panošiškių (Nr. 18) apylinkė
Stasys Pilikauskas,Trakų (Nr. 58) apygardos,0.4359,32,0.3238,2,Panošiškių (Nr. 18) apylinkė
Juozas Bernatonis,Trakų (Nr. 58) apygardos,0.1538,7,0.1143,5,Panošiškių (Nr. 18) apylinkė
Vytautas Mikalauskas,Trakų (Nr. 58) apygardos,0.1538,12,0.1143,0,Panošiškių (Nr. 18) apylinkė
Zenonas Jonas Rudys,Trakų (Nr. 58) apygardos,0.0385,2,0.0286,1,Panošiškių (Nr. 18) apylinkė
Virmantas Steponavičius,Trakų (Nr. 58) apygardos,0.0769,6,0.0571,0,Panošiškių (Nr. 18) apylinkė
Lilijana Kaušakytė,Trakų (Nr. 58) apygardos,0.0641,3,0.0476,2,Panošiškių (Nr. 18) apylinkė
Viktoras Šugurovas,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Panošiškių (Nr. 18) apylinkė
Kazys Algimantas Lisauskas,Trakų (Nr. 58) apygardos,0.0385,3,0.0286,0,Panošiškių (Nr. 18) apylinkė
Zenonas Jurgelevičius,Trakų (Nr. 58) apygardos,0.0128,1,0.0095,0,Panošiškių (Nr. 18) apylinkė
Adas Jakubauskas,Trakų (Nr. 58) apygardos,0.0256,2,0.019,0,Panošiškių (Nr. 18) apylinkė
Rimvydas Raimondas Survila,Trakų (Nr. 58) apygardos,0.1634,23,0.1238,2,Grendavės (Nr. 17) apylinkė
Danutė Aleksiūnienė,Trakų (Nr. 58) apygardos,0.0784,10,0.0594,2,Grendavės (Nr. 17) apylinkė
Henrik Jankovski,Trakų (Nr. 58) apygardos,0.0065,1,0.005,0,Grendavės (Nr. 17) apylinkė
Stasys Pilikauskas,Trakų (Nr. 58) apygardos,0.1765,25,0.1337,2,Grendavės (Nr. 17) apylinkė
Juozas Bernatonis,Trakų (Nr. 58) apygardos,0.1569,10,0.1188,14,Grendavės (Nr. 17) apylinkė
Vytautas Mikalauskas,Trakų (Nr. 58) apygardos,0.3333,49,0.2525,2,Grendavės (Nr. 17) apylinkė
Zenonas Jonas Rudys,Trakų (Nr. 58) apygardos,0.098,13,0.0743,2,Grendavės (Nr. 17) apylinkė
Virmantas Steponavičius,Trakų (Nr. 58) apygardos,0.1046,13,0.0792,3,Grendavės (Nr. 17) apylinkė
Lilijana Kaušakytė,Trakų (Nr. 58) apygardos,0.0588,5,0.0446,4,Grendavės (Nr. 17) apylinkė
Viktoras Šugurovas,Trakų (Nr. 58) apygardos,0.0065,1,0.005,0,Grendavės (Nr. 17) apylinkė
Kazys Algimantas Lisauskas,Trakų (Nr. 58) apygardos,0.0131,2,0.0099,0,Grendavės (Nr. 17) apylinkė
Zenonas Jurgelevičius,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Grendavės (Nr. 17) apylinkė
Adas Jakubauskas,Trakų (Nr. 58) apygardos,0.0065,1,0.005,0,Grendavės (Nr. 17) apylinkė
Rimvydas Raimondas Survila,Trakų (Nr. 58) apygardos,0.381,15,0.3265,1,Karapolio (Nr. 16) apylinkė
Danutė Aleksiūnienė,Trakų (Nr. 58) apygardos,0.0714,2,0.0612,1,Karapolio (Nr. 16) apylinkė
Henrik Jankovski,Trakų (Nr. 58) apygardos,0.0238,1,0.0204,0,Karapolio (Nr. 16) apylinkė
Stasys Pilikauskas,Trakų (Nr. 58) apygardos,0.2143,8,0.1837,1,Karapolio (Nr. 16) apylinkė
Juozas Bernatonis,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Karapolio (Nr. 16) apylinkė
Vytautas Mikalauskas,Trakų (Nr. 58) apygardos,0.0238,1,0.0204,0,Karapolio (Nr. 16) apylinkė
Zenonas Jonas Rudys,Trakų (Nr. 58) apygardos,0.2857,10,0.2449,2,Karapolio (Nr. 16) apylinkė
Virmantas Steponavičius,Trakų (Nr. 58) apygardos,0.0476,2,0.0408,0,Karapolio (Nr. 16) apylinkė
Lilijana Kaušakytė,Trakų (Nr. 58) apygardos,0.0714,2,0.0612,1,Karapolio (Nr. 16) apylinkė
Viktoras Šugurovas,Trakų (Nr. 58) apygardos,0.0238,1,0.0204,0,Karapolio (Nr. 16) apylinkė
Kazys Algimantas Lisauskas,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Karapolio (Nr. 16) apylinkė
Zenonas Jurgelevičius,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Karapolio (Nr. 16) apylinkė
Adas Jakubauskas,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Karapolio (Nr. 16) apylinkė
Rimvydas Raimondas Survila,Trakų (Nr. 58) apygardos,0.244,40,0.2343,1,Čižiūnų (Nr. 15) apylinkė
Danutė Aleksiūnienė,Trakų (Nr. 58) apygardos,0.1131,13,0.1086,6,Čižiūnų (Nr. 15) apylinkė
Henrik Jankovski,Trakų (Nr. 58) apygardos,0.0119,2,0.0114,0,Čižiūnų (Nr. 15) apylinkė
Stasys Pilikauskas,Trakų (Nr. 58) apygardos,0.2083,35,0.2,0,Čižiūnų (Nr. 15) apylinkė
Juozas Bernatonis,Trakų (Nr. 58) apygardos,0.0833,14,0.08,0,Čižiūnų (Nr. 15) apylinkė
Vytautas Mikalauskas,Trakų (Nr. 58) apygardos,0.1131,19,0.1086,0,Čižiūnų (Nr. 15) apylinkė
Zenonas Jonas Rudys,Trakų (Nr. 58) apygardos,0.1786,30,0.1714,0,Čižiūnų (Nr. 15) apylinkė
Virmantas Steponavičius,Trakų (Nr. 58) apygardos,0.0536,9,0.0514,0,Čižiūnų (Nr. 15) apylinkė
Lilijana Kaušakytė,Trakų (Nr. 58) apygardos,0.0238,4,0.0229,0,Čižiūnų (Nr. 15) apylinkė
Viktoras Šugurovas,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Čižiūnų (Nr. 15) apylinkė
Kazys Algimantas Lisauskas,Trakų (Nr. 58) apygardos,0.006,1,0.0057,0,Čižiūnų (Nr. 15) apylinkė
Zenonas Jurgelevičius,Trakų (Nr. 58) apygardos,0.006,1,0.0057,0,Čižiūnų (Nr. 15) apylinkė
Adas Jakubauskas,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Čižiūnų (Nr. 15) apylinkė
Rimvydas Raimondas Survila,Trakų (Nr. 58) apygardos,0.2276,106,0.2004,3,Aukštadvario (Nr. 14) apylinkė
Danutė Aleksiūnienė,Trakų (Nr. 58) apygardos,0.1148,47,0.1011,8,Aukštadvario (Nr. 14) apylinkė
Henrik Jankovski,Trakų (Nr. 58) apygardos,0.0084,4,0.0074,0,Aukštadvario (Nr. 14) apylinkė
Stasys Pilikauskas,Trakų (Nr. 58) apygardos,0.1983,89,0.1746,6,Aukštadvario (Nr. 14) apylinkė
Juozas Bernatonis,Trakų (Nr. 58) apygardos,0.1942,89,0.171,4,Aukštadvario (Nr. 14) apylinkė
Vytautas Mikalauskas,Trakų (Nr. 58) apygardos,0.1816,86,0.1599,1,Aukštadvario (Nr. 14) apylinkė
Zenonas Jonas Rudys,Trakų (Nr. 58) apygardos,0.048,16,0.0423,7,Aukštadvario (Nr. 14) apylinkė
Virmantas Steponavičius,Trakų (Nr. 58) apygardos,0.0271,13,0.0239,0,Aukštadvario (Nr. 14) apylinkė
Lilijana Kaušakytė,Trakų (Nr. 58) apygardos,0.0334,15,0.0294,1,Aukštadvario (Nr. 14) apylinkė
Viktoras Šugurovas,Trakų (Nr. 58) apygardos,0.0167,7,0.0147,1,Aukštadvario (Nr. 14) apylinkė
Kazys Algimantas Lisauskas,Trakų (Nr. 58) apygardos,0.0146,4,0.0129,3,Aukštadvario (Nr. 14) apylinkė
Zenonas Jurgelevičius,Trakų (Nr. 58) apygardos,0.0042,2,0.0037,0,Aukštadvario (Nr. 14) apylinkė
Adas Jakubauskas,Trakų (Nr. 58) apygardos,0.0021,1,0.0018,0,Aukštadvario (Nr. 14) apylinkė
Rimvydas Raimondas Survila,Trakų (Nr. 58) apygardos,0.0396,4,0.0364,0,Šklėrių (Nr. 13) apylinkė
Danutė Aleksiūnienė,Trakų (Nr. 58) apygardos,0.0396,0,0.0364,4,Šklėrių (Nr. 13) apylinkė
Henrik Jankovski,Trakų (Nr. 58) apygardos,0.703,67,0.6455,4,Šklėrių (Nr. 13) apylinkė
Stasys Pilikauskas,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Šklėrių (Nr. 13) apylinkė
Juozas Bernatonis,Trakų (Nr. 58) apygardos,0.0297,3,0.0273,0,Šklėrių (Nr. 13) apylinkė
Vytautas Mikalauskas,Trakų (Nr. 58) apygardos,0.0396,4,0.0364,0,Šklėrių (Nr. 13) apylinkė
Zenonas Jonas Rudys,Trakų (Nr. 58) apygardos,0.1089,11,0.1,0,Šklėrių (Nr. 13) apylinkė
Virmantas Steponavičius,Trakų (Nr. 58) apygardos,0.0099,1,0.0091,0,Šklėrių (Nr. 13) apylinkė
Lilijana Kaušakytė,Trakų (Nr. 58) apygardos,0.0594,6,0.0545,0,Šklėrių (Nr. 13) apylinkė
Viktoras Šugurovas,Trakų (Nr. 58) apygardos,0.0099,1,0.0091,0,Šklėrių (Nr. 13) apylinkė
Kazys Algimantas Lisauskas,Trakų (Nr. 58) apygardos,0.0198,2,0.0182,0,Šklėrių (Nr. 13) apylinkė
Zenonas Jurgelevičius,Trakų (Nr. 58) apygardos,0.0198,2,0.0182,0,Šklėrių (Nr. 13) apylinkė
Adas Jakubauskas,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Šklėrių (Nr. 13) apylinkė
Rimvydas Raimondas Survila,Trakų (Nr. 58) apygardos,0.1229,77,0.111,3,Rūdiškių (Nr. 12) apylinkė
Danutė Aleksiūnienė,Trakų (Nr. 58) apygardos,0.0829,45,0.0749,9,Rūdiškių (Nr. 12) apylinkė
Henrik Jankovski,Trakų (Nr. 58) apygardos,0.2796,181,0.2524,1,Rūdiškių (Nr. 12) apylinkė
Stasys Pilikauskas,Trakų (Nr. 58) apygardos,0.1367,89,0.1234,0,Rūdiškių (Nr. 12) apylinkė
Juozas Bernatonis,Trakų (Nr. 58) apygardos,0.106,65,0.0957,4,Rūdiškių (Nr. 12) apylinkė
Vytautas Mikalauskas,Trakų (Nr. 58) apygardos,0.0369,23,0.0333,1,Rūdiškių (Nr. 12) apylinkė
Zenonas Jonas Rudys,Trakų (Nr. 58) apygardos,0.0783,51,0.0707,0,Rūdiškių (Nr. 12) apylinkė
Virmantas Steponavičius,Trakų (Nr. 58) apygardos,0.0891,58,0.0804,0,Rūdiškių (Nr. 12) apylinkė
Lilijana Kaušakytė,Trakų (Nr. 58) apygardos,0.0323,21,0.0291,0,Rūdiškių (Nr. 12) apylinkė
Viktoras Šugurovas,Trakų (Nr. 58) apygardos,0.0123,8,0.0111,0,Rūdiškių (Nr. 12) apylinkė
Kazys Algimantas Lisauskas,Trakų (Nr. 58) apygardos,0.0092,6,0.0083,0,Rūdiškių (Nr. 12) apylinkė
Zenonas Jurgelevičius,Trakų (Nr. 58) apygardos,0.0338,22,0.0305,0,Rūdiškių (Nr. 12) apylinkė
Adas Jakubauskas,Trakų (Nr. 58) apygardos,0.0077,5,0.0069,0,Rūdiškių (Nr. 12) apylinkė
Rimvydas Raimondas Survila,Trakų (Nr. 58) apygardos,0.1591,37,0.1469,5,Tiltų (Nr. 11) apylinkė
Danutė Aleksiūnienė,Trakų (Nr. 58) apygardos,0.0985,20,0.0909,6,Tiltų (Nr. 11) apylinkė
Henrik Jankovski,Trakų (Nr. 58) apygardos,0.0076,2,0.007,0,Tiltų (Nr. 11) apylinkė
Stasys Pilikauskas,Trakų (Nr. 58) apygardos,0.1553,40,0.1434,1,Tiltų (Nr. 11) apylinkė
Juozas Bernatonis,Trakų (Nr. 58) apygardos,0.0189,5,0.0175,0,Tiltų (Nr. 11) apylinkė
Vytautas Mikalauskas,Trakų (Nr. 58) apygardos,0.0455,12,0.042,0,Tiltų (Nr. 11) apylinkė
Zenonas Jonas Rudys,Trakų (Nr. 58) apygardos,0.4697,117,0.4336,7,Tiltų (Nr. 11) apylinkė
Virmantas Steponavičius,Trakų (Nr. 58) apygardos,0.053,14,0.049,0,Tiltų (Nr. 11) apylinkė
Lilijana Kaušakytė,Trakų (Nr. 58) apygardos,0.0492,12,0.0455,1,Tiltų (Nr. 11) apylinkė
Viktoras Šugurovas,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Tiltų (Nr. 11) apylinkė
Kazys Algimantas Lisauskas,Trakų (Nr. 58) apygardos,0.0189,5,0.0175,0,Tiltų (Nr. 11) apylinkė
Zenonas Jurgelevičius,Trakų (Nr. 58) apygardos,0.0038,0,0.0035,1,Tiltų (Nr. 11) apylinkė
Adas Jakubauskas,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Tiltų (Nr. 11) apylinkė
Rimvydas Raimondas Survila,Trakų (Nr. 58) apygardos,0.0935,10,0.08,0,Ismonių (Nr. 10) apylinkė
Danutė Aleksiūnienė,Trakų (Nr. 58) apygardos,0.0467,5,0.04,0,Ismonių (Nr. 10) apylinkė
Henrik Jankovski,Trakų (Nr. 58) apygardos,0.1495,16,0.128,0,Ismonių (Nr. 10) apylinkė
Stasys Pilikauskas,Trakų (Nr. 58) apygardos,0.0374,4,0.032,0,Ismonių (Nr. 10) apylinkė
Juozas Bernatonis,Trakų (Nr. 58) apygardos,0.0374,4,0.032,0,Ismonių (Nr. 10) apylinkė
Vytautas Mikalauskas,Trakų (Nr. 58) apygardos,0.0374,4,0.032,0,Ismonių (Nr. 10) apylinkė
Zenonas Jonas Rudys,Trakų (Nr. 58) apygardos,0.4579,49,0.392,0,Ismonių (Nr. 10) apylinkė
Virmantas Steponavičius,Trakų (Nr. 58) apygardos,0.0748,8,0.064,0,Ismonių (Nr. 10) apylinkė
Lilijana Kaušakytė,Trakų (Nr. 58) apygardos,0.0467,5,0.04,0,Ismonių (Nr. 10) apylinkė
Viktoras Šugurovas,Trakų (Nr. 58) apygardos,0.0093,1,0.008,0,Ismonių (Nr. 10) apylinkė
Kazys Algimantas Lisauskas,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Ismonių (Nr. 10) apylinkė
Zenonas Jurgelevičius,Trakų (Nr. 58) apygardos,0.0093,1,0.008,0,Ismonių (Nr. 10) apylinkė
Adas Jakubauskas,Trakų (Nr. 58) apygardos,0.0,0,0.0,0,Ismonių (Nr. 10) apylinkė
Rimvydas Raimondas Survila,Trakų (Nr. 58) apygardos,0.1929,189,0.1798,7,Šviesos (Nr. 9) apylinkė
Danutė Aleksiūnienė,Trakų (Nr. 58) apygardos,0.1299,129,0.1211,3,Šviesos (Nr. 9) apylinkė
Henrik Jankovski,Trakų (Nr. 58) apygardos,0.2411,245,0.2248,0,Šviesos (Nr. 9) apylinkė
Stasys Pilikauskas,Trakų (Nr. 58) apygardos,0.061,62,0.0569,0,Šviesos (Nr. 9) apylinkė
Juozas Bernatonis,Trakų (Nr. 58) apygardos,0.0984,97,0.0917,3,Šviesos (Nr. 9) apylinkė
Vytautas Mikalauskas,Trakų (Nr. 58) apygardos,0.0768,77,0.0716,1,Šviesos (Nr. 9) apylinkė
Zenonas Jonas Rudys,Trakų (Nr. 58) apygardos,0.0285,29,0.0266,0,Šviesos (Nr. 9) apylinkė
Virmantas Steponavičius,Trakų (Nr. 58) apygardos,0.0335,33,0.0312,1,Šviesos (Nr. 9) apylinkė
Lilijana Kaušakytė,Trakų (Nr. 58) apygardos,0.0728,74,0.0679,0,Šviesos (Nr. 9) apylinkė
Viktoras Šugurovas,Trakų (Nr. 58) apygardos,0.0404,41,0.0376,0,Šviesos (Nr. 9) apylinkė
Kazys Algimantas Lisauskas,Trakų (Nr. 58) apygardos,0.0118,11,0.011,1,Šviesos (Nr. 9) apylinkė
Zenonas Jurgelevičius,Trakų (Nr. 58) apygardos,0.0118,11,0.011,1,Šviesos (Nr. 9) apylinkė
Adas Jakubauskas,Trakų (Nr. 58) apygardos,0.0177,18,0.0165,0,Šviesos (Nr. 9) apylinkė
Rimvydas Raimondas Survila,Trakų (Nr. 58) apygardos,0.1734,167,0.1615,1,Kunigiškių (Nr. 8) apylinkė
Danutė Aleksiūnienė,Trakų (Nr. 58) apygardos,0.1476,140,0.1375,3,Kunigiškių (Nr. 8) apylinkė
Henrik Jankovski,Trakų (Nr. 58) apygardos,0.2405,227,0.224,6,Kunigiškių (Nr. 8) apylinkė
Stasys Pilikauskas,Trakų (Nr. 58) apygardos,0.0526,49,0.049,2,Kunigiškių (Nr. 8) apylinkė
Juozas Bernatonis,Trakų (Nr. 58) apygardos,0.0877,83,0.0817,2,Kunigiškių (Nr. 8) apylinkė
Vytautas Mikalauskas,Trakų (Nr. 58) apygardos,0.0918,89,0.0856,0,Kunigiškių (Nr. 8) apylinkė
Zenonas Jonas Rudys,Trakų (Nr. 58) apygardos,0.0351,34,0.0327,0,Kunigiškių (Nr. 8) apylinkė
Virmantas Steponavičius,Trakų (Nr. 58) apygardos,0.032,31,0.0298,0,Kunigiškių (Nr. 8) apylinkė
Lilijana Kaušakytė,Trakų (Nr. 58) apygardos,0.0526,50,0.049,1,Kunigiškių (Nr. 8) apylinkė
Viktoras Šugurovas,Trakų (Nr. 58) apygardos,0.0341,33,0.0317,0,Kunigiškių (Nr. 8) apylinkė
Kazys Algimantas Lisauskas,Trakų (Nr. 58) apygardos,0.0289,28,0.0269,0,Kunigiškių (Nr. 8) apylinkė
Zenonas Jurgelevičius,Trakų (Nr. 58) apygardos,0.0165,15,0.0154,1,Kunigiškių (Nr. 8) apylinkė
Adas Jakubauskas,Trakų (Nr. 58) apygardos,0.0237,23,0.0221,0,Kunigiškių (Nr. 8) apylinkė
Rimvydas Raimondas Survila,Trakų (Nr. 58) apygardos,0.2007,165,0.1834,5,Kauno Vokės (Nr. 7) apylinkė
Danutė Aleksiūnienė,Trakų (Nr. 58) apygardos,0.1204,99,0.11,3,Kauno Vokės (Nr. 7) apylinkė
Henrik Jankovski,Trakų (Nr. 58) apygardos,0.2869,238,0.2621,5,Kauno Vokės (Nr. 7) apylinkė
Stasys Pilikauskas,Trakų (Nr. 58) apygardos,0.0874,71,0.0798,3,Kauno Vokės (Nr. 7) apylinkė
Juozas Bernatonis,Trakų (Nr. 58) apygardos,0.0815,66,0.0744,3,Kauno Vokės (Nr. 7) apylinkė
