dalyvavo,rinkeju_skaicius,apygarda,negaliojantys_biuleteniai,apylinke
128,371,Ukmergės (Nr.61) apygarda,11,Šešuolių
155,420,Ukmergės (Nr.61) apygarda,7,Liaušių
106,396,Ukmergės (Nr.61) apygarda,8,Antakalnio
141,336,Ukmergės (Nr.61) apygarda,6,Krikštėnų
174,598,Ukmergės (Nr.61) apygarda,11,Laičių
349,1068,Ukmergės (Nr.61) apygarda,16,Veprių
303,1053,Ukmergės (Nr.61) apygarda,20,Želvos
238,707,Ukmergės (Nr.61) apygarda,6,Žemaitkiemio
971,2618,Jonavos (Nr.60) apygarda,24,Rimkų
1087,3585,Jonavos (Nr.60) apygarda,27,Juodmenos
851,2573,Jonavos (Nr.60) apygarda,22,Kregždutės
921,2114,Jonavos (Nr.60) apygarda,32,Bibliotekos
767,2257,Jonavos (Nr.60) apygarda,26,Senamiesčio
599,1606,Jonavos (Nr.60) apygarda,19,Saulutės
647,1733,Jonavos (Nr.60) apygarda,16,Mokyklos
718,1807,Jonavos (Nr.60) apygarda,16,Ateities
368,1023,Jonavos (Nr.60) apygarda,12,Kalnų
865,2036,Jonavos (Nr.60) apygarda,23,Lakštingalų
977,2464,Jonavos (Nr.60) apygarda,29,Lietavos
395,1157,Jonavos (Nr.60) apygarda,7,Baldininkų
447,1472,Jonavos (Nr.60) apygarda,19,Ruklos
192,692,Jonavos (Nr.60) apygarda,4,Bukonių
171,645,Jonavos (Nr.60) apygarda,6,Liepių
155,552,Jonavos (Nr.60) apygarda,6,Batėgalos
252,778,Jonavos (Nr.60) apygarda,6,Čičinų
251,573,Jonavos (Nr.60) apygarda,2,Kulvos
126,408,Jonavos (Nr.60) apygarda,1,Juškonių
87,475,Jonavos (Nr.60) apygarda,3,Kuigalių
329,951,Jonavos (Nr.60) apygarda,10,Žeimių
224,516,Jonavos (Nr.60) apygarda,3,Panoterių
294,1042,Jonavos (Nr.60) apygarda,13,Šilų
433,1206,Jonavos (Nr.60) apygarda,22,Upninkų
671,1968,Jonavos (Nr.60) apygarda,29,Užusalių
566,1806,Jonavos (Nr.60) apygarda,10,Šveicarijos
791,2349,Kaišiadorių - Elektrėnų (Nr.59) apygarda,63,Draugystės
314,1089,Kaišiadorių - Elektrėnų (Nr.59) apygarda,22,Vytauto
606,1543,Kaišiadorių - Elektrėnų (Nr.59) apygarda,27,Gedimino
1176,4083,Kaišiadorių - Elektrėnų (Nr.59) apygarda,110,Saulės
797,2209,Kaišiadorių - Elektrėnų (Nr.59) apygarda,66,Sodų
832,2696,Kaišiadorių - Elektrėnų (Nr.59) apygarda,54,Girelės
780,2191,Kaišiadorių - Elektrėnų (Nr.59) apygarda,40,Lomenos
675,2504,Kaišiadorių - Elektrėnų (Nr.59) apygarda,39,Versmės
311,1132,Kaišiadorių - Elektrėnų (Nr.59) apygarda,15,Kruonio
175,552,Kaišiadorių - Elektrėnų (Nr.59) apygarda,6,Kalvių
138,483,Kaišiadorių - Elektrėnų (Nr.59) apygarda,14,Vilūnų
149,463,Kaišiadorių - Elektrėnų (Nr.59) apygarda,10,Darsūniškio
208,438,Kaišiadorių - Elektrėnų (Nr.59) apygarda,2,Ringailių
237,821,Kaišiadorių - Elektrėnų (Nr.59) apygarda,12,Stoniavos
142,410,Kaišiadorių - Elektrėnų (Nr.59) apygarda,11,Gilučių
175,537,Kaišiadorių - Elektrėnų (Nr.59) apygarda,6,Dainių
301,950,Kaišiadorių - Elektrėnų (Nr.59) apygarda,11,Stasiūnų
92,294,Kaišiadorių - Elektrėnų (Nr.59) apygarda,3,Jagėlonių
201,880,Kaišiadorių - Elektrėnų (Nr.59) apygarda,13,Kietaviškių
302,1021,Kaišiadorių - Elektrėnų (Nr.59) apygarda,9,Melioratorių
531,1721,Kaišiadorių - Elektrėnų (Nr.59) apygarda,33,Žiežmarių
583,1956,Kaišiadorių - Elektrėnų (Nr.59) apygarda,28,Gudienos
229,806,Kaišiadorių - Elektrėnų (Nr.59) apygarda,14,Žaslių
166,494,Kaišiadorių - Elektrėnų (Nr.59) apygarda,7,Pajautiškių
172,632,Kaišiadorių - Elektrėnų (Nr.59) apygarda,8,Stabintiškių
43,154,Kaišiadorių - Elektrėnų (Nr.59) apygarda,2,Beištrakių
126,531,Kaišiadorių - Elektrėnų (Nr.59) apygarda,2,Tauckūnų
232,743,Kaišiadorių - Elektrėnų (Nr.59) apygarda,18,Palomenės
115,394,Kaišiadorių - Elektrėnų (Nr.59) apygarda,5,Zūbiškių
184,666,Kaišiadorių - Elektrėnų (Nr.59) apygarda,4,Paparčių
591,1958,Kaišiadorių - Elektrėnų (Nr.59) apygarda,65,Rumšiškių
623,2203,Kaišiadorių - Elektrėnų (Nr.59) apygarda,33,Pravieniškių
246,806,Kaišiadorių - Elektrėnų (Nr.59) apygarda,19,Dovainonių
202,650,Kaišiadorių - Elektrėnų (Nr.59) apygarda,7,Antakalnio
172,492,Kaišiadorių - Elektrėnų (Nr.59) apygarda,15,MūroStrėvininkų
125,353,Kaišiadorių - Elektrėnų (Nr.59) apygarda,6,Liutonių
936,2054,Trakų - Elektrėnų (Nr.58) apygarda,35,Trakųm
264,1064,Trakų - Elektrėnų (Nr.58) apygarda,14,Ausieniškių
366,1335,Trakų - Elektrėnų (Nr.58) apygarda,10,Balceriškių
125,289,Trakų - Elektrėnų (Nr.58) apygarda,5,Beižionių
84,311,Trakų - Elektrėnų (Nr.58) apygarda,5,Daugirdiškių
142,427,Trakų - Elektrėnų (Nr.58) apygarda,7,Kazokiškių
159,624,Trakų - Elektrėnų (Nr.58) apygarda,16,Pastrėvio
80,266,Trakų - Elektrėnų (Nr.58) apygarda,0,Ismonių
243,705,Trakų - Elektrėnų (Nr.58) apygarda,8,Semeliškių
192,380,Trakų - Elektrėnų (Nr.58) apygarda,2,Tiltų
810,2213,Trakų - Elektrėnų (Nr.58) apygarda,23,Rūdiškių
1361,3984,Trakų - Elektrėnų (Nr.58) apygarda,57,Vievio
122,444,Trakų - Elektrėnų (Nr.58) apygarda,5,Šklėrių
521,1112,Trakų - Elektrėnų (Nr.58) apygarda,16,Aukštadvario
187,458,Trakų - Elektrėnų (Nr.58) apygarda,7,Čižiūnų
96,185,Trakų - Elektrėnų (Nr.58) apygarda,1,Karapolio
257,572,Trakų - Elektrėnų (Nr.58) apygarda,8,Grendavės
206,1066,Trakų - Elektrėnų (Nr.58) apygarda,10,Rykantų
195,383,Trakų - Elektrėnų (Nr.58) apygarda,5,Dusmenų
431,980,Trakų - Elektrėnų (Nr.58) apygarda,16,Onuškio
138,370,Trakų - Elektrėnų (Nr.58) apygarda,2,Vaickūniškių
840,3193,Trakų - Elektrėnų (Nr.58) apygarda,44,KaunoVokės
340,995,Trakų - Elektrėnų (Nr.58) apygarda,13,Paluknio
924,2796,Trakų - Elektrėnų (Nr.58) apygarda,38,Kunigiškių
159,386,Trakų - Elektrėnų (Nr.58) apygarda,2,Bijūnų
889,3084,Trakų - Elektrėnų (Nr.58) apygarda,20,Šviesos
579,1656,Trakų - Elektrėnų (Nr.58) apygarda,25,SenųjųTrakų
241,748,Trakų - Elektrėnų (Nr.58) apygarda,4,Bražuolės
271,827,Trakų - Elektrėnų (Nr.58) apygarda,5,Žaizdrių
142,329,Trakų - Elektrėnų (Nr.58) apygarda,10,Jovariškių
169,386,Trakų - Elektrėnų (Nr.58) apygarda,5,Salkininkų
1171,2453,Trakų - Elektrėnų (Nr.58) apygarda,64,Birutės
85,312,Trakų - Elektrėnų (Nr.58) apygarda,1,Bagdononių
768,2956,Vilniaus - Trakų (Nr.57) apygarda,59,Lentvario
671,3055,Vilniaus - Trakų (Nr.57) apygarda,76,Klevų
409,1386,Vilniaus - Trakų (Nr.57) apygarda,22,BaltosiosVokės
1080,3316,Vilniaus - Trakų (Nr.57) apygarda,105,Pagirių
364,1089,Vilniaus - Trakų (Nr.57) apygarda,5,KeturiasdešimtiesTotorių
604,1313,Vilniaus - Trakų (Nr.57) apygarda,11,Grigaičių
545,1171,Vilniaus - Trakų (Nr.57) apygarda,9,Kyviškių
480,1110,Vilniaus - Trakų (Nr.57) apygarda,20,Marijampolio
367,872,Vilniaus - Trakų (Nr.57) apygarda,7,Parudaminio
1021,3363,Vilniaus - Trakų (Nr.57) apygarda,51,Nemėžio
952,3923,Vilniaus - Trakų (Nr.57) apygarda,71,Skaidiškių
136,282,Vilniaus - Trakų (Nr.57) apygarda,9,SenojoTarpupio
166,349,Vilniaus - Trakų (Nr.57) apygarda,9,Šventininkų
1458,3829,Vilniaus - Trakų (Nr.57) apygarda,74,Rudaminos
342,936,Vilniaus - Trakų (Nr.57) apygarda,18,Kalviškių
622,1945,Vilniaus - Trakų (Nr.57) apygarda,22,Valčiūnų
636,2256,Vilniaus - Trakų (Nr.57) apygarda,53,Lauko
445,1558,Vilniaus - Trakų (Nr.57) apygarda,62,Kilimų
259,386,Vilniaus - Trakų (Nr.57) apygarda,5,MažųjųLygainių
934,2062,Vilniaus - Trakų (Nr.57) apygarda,52,Juodšilių
844,3378,Vilniaus - Trakų (Nr.57) apygarda,129,Melioratorių
528,2361,Vilniaus - Trakų (Nr.57) apygarda,52,Salininkų
762,2722,Širvintų - Vilniaus (Nr.55) apygarda,106,Širvintųm
861,2203,Širvintų - Vilniaus (Nr.55) apygarda,91,Avižienių
593,1733,Širvintų - Vilniaus (Nr.55) apygarda,122,Riešės
1167,3269,Širvintų - Vilniaus (Nr.55) apygarda,170,IŠeiniaus
137,407,Širvintų - Vilniaus (Nr.55) apygarda,17,Juodiškių
637,956,Širvintų - Vilniaus (Nr.55) apygarda,13,Buivydžių
148,407,Širvintų - Vilniaus (Nr.55) apygarda,3,Alionių
1381,3846,Širvintų - Vilniaus (Nr.55) apygarda,222,Buivydiškių
268,701,Širvintų - Vilniaus (Nr.55) apygarda,10,Platiniškių
151,471,Širvintų - Vilniaus (Nr.55) apygarda,23,Čiobiškio
403,897,Širvintų - Vilniaus (Nr.55) apygarda,17,Čekoniškių
97,283,Širvintų - Vilniaus (Nr.55) apygarda,8,Virvyčių
118,427,Širvintų - Vilniaus (Nr.55) apygarda,18,Bagaslaviškio
150,509,Širvintų - Vilniaus (Nr.55) apygarda,33,Gelvonų
116,353,Širvintų - Vilniaus (Nr.55) apygarda,12,Liukonių
142,465,Širvintų - Vilniaus (Nr.55) apygarda,7,Bartkuškio
189,438,Širvintų - Vilniaus (Nr.55) apygarda,15,Šiaulių
272,667,Širvintų - Vilniaus (Nr.55) apygarda,11,Medžiukų
486,795,Širvintų - Vilniaus (Nr.55) apygarda,19,Dūkštų
106,410,Širvintų - Vilniaus (Nr.55) apygarda,25,Kernavės
425,634,Širvintų - Vilniaus (Nr.55) apygarda,11,Geisiškių
227,683,Širvintų - Vilniaus (Nr.55) apygarda,29,Musninkų
97,329,Širvintų - Vilniaus (Nr.55) apygarda,5,Vileikiškių
68,261,Širvintų - Vilniaus (Nr.55) apygarda,9,Alekniškio
94,487,Širvintų - Vilniaus (Nr.55) apygarda,13,Družų
92,271,Širvintų - Vilniaus (Nr.55) apygarda,8,Motiejūnų
214,741,Širvintų - Vilniaus (Nr.55) apygarda,21,Širvintųkaimiškoji
135,375,Širvintų - Vilniaus (Nr.55) apygarda,14,Anciūnų
885,1650,Širvintų - Vilniaus (Nr.55) apygarda,29,Maišiagalos
419,841,Širvintų - Vilniaus (Nr.55) apygarda,21,Karvio
71,223,Širvintų - Vilniaus (Nr.55) apygarda,4,Kiauklių
140,504,Širvintų - Vilniaus (Nr.55) apygarda,21,Šešuolėlių
43,149,Širvintų - Vilniaus (Nr.55) apygarda,1,Viesų
105,365,Širvintų - Vilniaus (Nr.55) apygarda,16,Kielių
269,814,Širvintų - Vilniaus (Nr.55) apygarda,5,Rudausių
305,703,Širvintų - Vilniaus (Nr.55) apygarda,3,Eitminiškių
721,1861,Širvintų - Vilniaus (Nr.55) apygarda,15,Paberžės
296,709,Širvintų - Vilniaus (Nr.55) apygarda,8,Glitiškių
265,645,Širvintų - Vilniaus (Nr.55) apygarda,6,Visalaukės
1121,2792,Širvintų - Vilniaus (Nr.55) apygarda,184,DidžiosiosRiešės
633,1572,Širvintų - Vilniaus (Nr.55) apygarda,48,Pikeliškių
904,1917,Širvintų - Vilniaus (Nr.55) apygarda,64,Sudervės
294,584,Širvintų - Vilniaus (Nr.55) apygarda,7,Veriškių
592,1565,Širvintų - Vilniaus (Nr.55) apygarda,102,Bukiškio
290,913,Širvintų - Vilniaus (Nr.55) apygarda,29,Kreivalaužių
397,873,Molėtų - Švenčionių (Nr.54) apygarda,12,Alantos
772,2337,Molėtų - Švenčionių (Nr.54) apygarda,25,Švenčionėlių
176,487,Molėtų - Švenčionių (Nr.54) apygarda,2,Žalvarių
898,2451,Molėtų - Švenčionių (Nr.54) apygarda,53,Ateities
226,405,Molėtų - Švenčionių (Nr.54) apygarda,6,Balninkų
257,446,Molėtų - Švenčionių (Nr.54) apygarda,13,Kaltanėnų
171,302,Molėtų - Švenčionių (Nr.54) apygarda,8,Labanoro
122,426,Molėtų - Švenčionių (Nr.54) apygarda,5,Bekupės
165,357,Molėtų - Švenčionių (Nr.54) apygarda,4,Bijutiškio
346,881,Molėtų - Švenčionių (Nr.54) apygarda,17,Čiulėnų
113,273,Molėtų - Švenčionių (Nr.54) apygarda,3,Dapkūniškių
231,499,Molėtų - Švenčionių (Nr.54) apygarda,4,Dubingių
326,950,Molėtų - Švenčionių (Nr.54) apygarda,11,Giedraičių
91,243,Molėtų - Švenčionių (Nr.54) apygarda,1,Girsteitiškio
309,839,Molėtų - Švenčionių (Nr.54) apygarda,9,Inturkės
314,1188,Molėtų - Švenčionių (Nr.54) apygarda,11,Joniškio
121,364,Molėtų - Švenčionių (Nr.54) apygarda,2,Miežonių
230,438,Molėtų - Švenčionių (Nr.54) apygarda,3,Levaniškių
474,1432,Molėtų - Švenčionių (Nr.54) apygarda,8,Luokesos
209,485,Molėtų - Švenčionių (Nr.54) apygarda,3,Mindūnų
451,1783,Molėtų - Švenčionių (Nr.54) apygarda,14,Pabradės
1108,2582,Molėtų - Švenčionių (Nr.54) apygarda,30,Siesarties
1218,2817,Molėtų - Švenčionių (Nr.54) apygarda,47,Liepų
888,2881,Molėtų - Švenčionių (Nr.54) apygarda,28,Kranto
288,773,Molėtų - Švenčionių (Nr.54) apygarda,6,Naujasodžio
177,408,Molėtų - Švenčionių (Nr.54) apygarda,2,Skudutiškio
240,538,Molėtų - Švenčionių (Nr.54) apygarda,3,Suginčių
263,661,Molėtų - Švenčionių (Nr.54) apygarda,4,Videniškių
153,369,Molėtų - Švenčionių (Nr.54) apygarda,6,Magūnų
132,327,Molėtų - Švenčionių (Nr.54) apygarda,0,Vorėnų
142,343,Molėtų - Švenčionių (Nr.54) apygarda,2,Prienų
152,392,Molėtų - Švenčionių (Nr.54) apygarda,1,Verbiškių
156,541,Molėtų - Švenčionių (Nr.54) apygarda,5,Karkažiškės
98,238,Molėtų - Švenčionių (Nr.54) apygarda,1,Padubingės
245,671,Molėtų - Švenčionių (Nr.54) apygarda,9,Sužionių
187,477,Molėtų - Švenčionių (Nr.54) apygarda,4,Skirlėnų
134,238,Ignalinos - Švenčionių (Nr.53) apygarda,16,Antalksnės
116,254,Ignalinos - Švenčionių (Nr.53) apygarda,4,Bernotų
169,330,Ignalinos - Švenčionių (Nr.53) apygarda,0,Ceikinių
408,1104,Ignalinos - Švenčionių (Nr.53) apygarda,13,Didžiasalio
182,382,Ignalinos - Švenčionių (Nr.53) apygarda,4,Dysnos
195,609,Ignalinos - Švenčionių (Nr.53) apygarda,11,Pašaminės
409,1152,Ignalinos - Švenčionių (Nr.53) apygarda,21,Dūkšto
108,199,Ignalinos - Švenčionių (Nr.53) apygarda,4,Gilūtų
134,270,Ignalinos - Švenčionių (Nr.53) apygarda,12,Reškutėnų
240,619,Ignalinos - Švenčionių (Nr.53) apygarda,16,Trūdų
63,149,Ignalinos - Švenčionių (Nr.53) apygarda,2,Grybėnų
217,625,Ignalinos - Švenčionių (Nr.53) apygarda,11,Zadvarninkų
1368,3653,Ignalinos - Švenčionių (Nr.53) apygarda,65,IgnalinosCentro
137,349,Ignalinos - Švenčionių (Nr.53) apygarda,4,Milkuškų
518,1282,Ignalinos - Švenčionių (Nr.53) apygarda,16,Ignalinos
128,261,Ignalinos - Švenčionių (Nr.53) apygarda,7,Stanislavavo
183,423,Ignalinos - Švenčionių (Nr.53) apygarda,6,Kaniūkų
186,474,Ignalinos - Švenčionių (Nr.53) apygarda,5,Šventos
201,563,Ignalinos - Švenčionių (Nr.53) apygarda,4,Kazitiškio
314,771,Ignalinos - Švenčionių (Nr.53) apygarda,12,Kazokinės
105,321,Ignalinos - Švenčionių (Nr.53) apygarda,5,Bačkininkų
287,635,Ignalinos - Švenčionių (Nr.53) apygarda,21,Linkmenų
209,502,Ignalinos - Švenčionių (Nr.53) apygarda,9,Svirkų
139,243,Ignalinos - Švenčionių (Nr.53) apygarda,4,Mažėnų
371,717,Ignalinos - Švenčionių (Nr.53) apygarda,18,Adutiškio
174,337,Ignalinos - Švenčionių (Nr.53) apygarda,5,Meikštų
126,252,Ignalinos - Švenčionių (Nr.53) apygarda,4,Jakelių
171,392,Ignalinos - Švenčionių (Nr.53) apygarda,5,Mielagėnų
192,479,Ignalinos - Švenčionių (Nr.53) apygarda,9,NDaugėliškio
856,2091,Ignalinos - Švenčionių (Nr.53) apygarda,55,Švenčionių
198,625,Ignalinos - Švenčionių (Nr.53) apygarda,10,Rimšės
728,2218,Ignalinos - Švenčionių (Nr.53) apygarda,35,Liepų
78,164,Ignalinos - Švenčionių (Nr.53) apygarda,2,Rubelninkų
244,794,Ignalinos - Švenčionių (Nr.53) apygarda,7,Cirkliškio
312,704,Ignalinos - Švenčionių (Nr.53) apygarda,11,Strigališkio
163,361,Ignalinos - Švenčionių (Nr.53) apygarda,2,Šiūlėnų
85,213,Ignalinos - Švenčionių (Nr.53) apygarda,6,Švedriškės
136,288,Ignalinos - Švenčionių (Nr.53) apygarda,3,Taujūnų
216,563,Ignalinos - Švenčionių (Nr.53) apygarda,13,Tverečiaus
215,753,Ignalinos - Švenčionių (Nr.53) apygarda,6,Pavoverės
181,419,Ignalinos - Švenčionių (Nr.53) apygarda,3,Sarių
347,1063,Ignalinos - Švenčionių (Nr.53) apygarda,11,Vidiškių
201,492,Ignalinos - Švenčionių (Nr.53) apygarda,6,Strūnaičio
186,620,Ignalinos - Švenčionių (Nr.53) apygarda,6,Vidutinės
822,2112,Utenos (Nr.51) apygarda,26,Aukštakalnio
1042,2605,Utenos (Nr.51) apygarda,26,Taikos
1054,2385,Utenos (Nr.51) apygarda,27,Aušros
888,2114,Utenos (Nr.51) apygarda,23,Dauniškio
999,2586,Utenos (Nr.51) apygarda,30,Vyturių
643,1768,Utenos (Nr.51) apygarda,25,Centro
1058,2576,Utenos (Nr.51) apygarda,15,Basanavičiaus
1020,2340,Utenos (Nr.51) apygarda,24,Ąžuolijos
1002,2488,Utenos (Nr.51) apygarda,40,Krašuonos
206,554,Utenos (Nr.51) apygarda,9,Daugailių
165,479,Utenos (Nr.51) apygarda,3,Radeikių
76,191,Utenos (Nr.51) apygarda,5,Juknėnų
215,671,Utenos (Nr.51) apygarda,6,Kuktiškių
295,637,Utenos (Nr.51) apygarda,7,Leliūnų
334,924,Utenos (Nr.51) apygarda,5,Antalgės
323,1000,Utenos (Nr.51) apygarda,2,Pakalnių
212,541,Utenos (Nr.51) apygarda,0,Saldutiškio
135,312,Utenos (Nr.51) apygarda,1,Kirdeikių
242,657,Utenos (Nr.51) apygarda,6,Sudeikių
185,466,Utenos (Nr.51) apygarda,7,Sirutėnų
522,1226,Utenos (Nr.51) apygarda,14,Tauragnų
305,824,Utenos (Nr.51) apygarda,7,Pačkėnų
255,755,Utenos (Nr.51) apygarda,9,Biliakiemio
198,514,Utenos (Nr.51) apygarda,4,Vaikutėnų
474,1047,Utenos (Nr.51) apygarda,4,Užpalių
162,354,Utenos (Nr.51) apygarda,4,Kaniukų
94,226,Utenos (Nr.51) apygarda,0,Vilučių
464,1073,Utenos (Nr.51) apygarda,16,Vyžuonų
867,2324,Utenos (Nr.51) apygarda,30,Naujasodžio
581,1946,Utenos (Nr.51) apygarda,31,Smėlio
958,2482,Rokiškio (Nr.50) apygarda,45,JTumo-Vaižganto
1025,2573,Rokiškio (Nr.50) apygarda,61,Senamiesčio
749,1776,Rokiškio (Nr.50) apygarda,31,Mikrorajono
1060,2747,Rokiškio (Nr.50) apygarda,56,JTūbelio
960,2484,Rokiškio (Nr.50) apygarda,41,Respublikos
382,904,Rokiškio (Nr.50) apygarda,10,Bajorų
74,223,Rokiškio (Nr.50) apygarda,2,Čedasų
538,1501,Rokiškio (Nr.50) apygarda,27,Kavoliškio
267,641,Rokiškio (Nr.50) apygarda,6,Skemų
200,500,Rokiškio (Nr.50) apygarda,7,Žiobiškio
181,439,Rokiškio (Nr.50) apygarda,11,Kazliškio
89,200,Rokiškio (Nr.50) apygarda,10,Konstantinavos
416,914,Rokiškio (Nr.50) apygarda,18,Obelių
513,1543,Rokiškio (Nr.50) apygarda,35,Pandėlio
671,1587,Rokiškio (Nr.50) apygarda,26,Juodupės
385,1129,Rokiškio (Nr.50) apygarda,12,Juodupėskaimiškoji
113,283,Rokiškio (Nr.50) apygarda,2,Lukštų
313,847,Rokiškio (Nr.50) apygarda,5,Jūžintų
261,703,Rokiškio (Nr.50) apygarda,9,Laibgalių
134,294,Rokiškio (Nr.50) apygarda,4,Sėlynės
238,607,Rokiškio (Nr.50) apygarda,9,Kamajų
122,315,Rokiškio (Nr.50) apygarda,2,Aukštakalnių
97,232,Rokiškio (Nr.50) apygarda,5,Duokiškio
177,377,Rokiškio (Nr.50) apygarda,4,Kalvių
199,406,Rokiškio (Nr.50) apygarda,11,Salų
194,496,Rokiškio (Nr.50) apygarda,6,Kriaunų
145,315,Rokiškio (Nr.50) apygarda,2,Lašų
162,271,Rokiškio (Nr.50) apygarda,8,Kairelių
119,235,Rokiškio (Nr.50) apygarda,3,Pakriaunių
68,188,Rokiškio (Nr.50) apygarda,2,Aleksandravėlės
94,227,Rokiškio (Nr.50) apygarda,2,Zarinkiškių
137,363,Rokiškio (Nr.50) apygarda,6,Antanašės
201,544,Rokiškio (Nr.50) apygarda,9,Obelių
88,225,Rokiškio (Nr.50) apygarda,2,Suvainiškio
99,281,Rokiškio (Nr.50) apygarda,4,Sriubiškių
90,284,Rokiškio (Nr.50) apygarda,7,Lailūnų
142,324,Rokiškio (Nr.50) apygarda,2,Panemunio
298,848,Rokiškio (Nr.50) apygarda,17,Stoties
149,368,Rokiškio (Nr.50) apygarda,7,Panemunėlio
197,492,Anykščių - Kupiškio (Nr.49) apygarda,9,Adomynės
1284,3115,Anykščių - Kupiškio (Nr.49) apygarda,70,Senamiesčio
759,1647,Anykščių - Kupiškio (Nr.49) apygarda,52,Janydžių
821,1872,Anykščių - Kupiškio (Nr.49) apygarda,51,Ažupiečių
1050,2717,Anykščių - Kupiškio (Nr.49) apygarda,73,Liudiškių
212,504,Anykščių - Kupiškio (Nr.49) apygarda,7,Piktagalio
86,215,Anykščių - Kupiškio (Nr.49) apygarda,1,Biliūnų
206,563,Anykščių - Kupiškio (Nr.49) apygarda,15,Ažuožerių
94,284,Anykščių - Kupiškio (Nr.49) apygarda,2,Juodpėnų
409,1104,Anykščių - Kupiškio (Nr.49) apygarda,20,Elmos
207,658,Anykščių - Kupiškio (Nr.49) apygarda,5,Burbiškio
119,423,Anykščių - Kupiškio (Nr.49) apygarda,7,Šlavėnų
86,249,Anykščių - Kupiškio (Nr.49) apygarda,4,Laičių
422,1222,Anykščių - Kupiškio (Nr.49) apygarda,18,Debeikių
150,394,Anykščių - Kupiškio (Nr.49) apygarda,7,Leliūnų
135,444,Anykščių - Kupiškio (Nr.49) apygarda,5,Lukonių
85,189,Anykščių - Kupiškio (Nr.49) apygarda,6,Migonių
385,894,Anykščių - Kupiškio (Nr.49) apygarda,24,Kavarsko
84,254,Anykščių - Kupiškio (Nr.49) apygarda,2,Dabužių
113,345,Anykščių - Kupiškio (Nr.49) apygarda,3,Naivių
231,724,Anykščių - Kupiškio (Nr.49) apygarda,6,Janušavos
396,1406,Anykščių - Kupiškio (Nr.49) apygarda,14,Noriūnų
128,431,Anykščių - Kupiškio (Nr.49) apygarda,2,Svirnų
154,369,Anykščių - Kupiškio (Nr.49) apygarda,12,Šerių
116,453,Anykščių - Kupiškio (Nr.49) apygarda,0,Rudilių
59,154,Anykščių - Kupiškio (Nr.49) apygarda,3,Šovenių
203,496,Anykščių - Kupiškio (Nr.49) apygarda,6,Kurklių
252,671,Anykščių - Kupiškio (Nr.49) apygarda,12,Skapiškio
172,471,Anykščių - Kupiškio (Nr.49) apygarda,11,Skverbų
151,355,Anykščių - Kupiškio (Nr.49) apygarda,5,KurkliųIIk
334,883,Anykščių - Kupiškio (Nr.49) apygarda,10,Subačiaus
177,404,Anykščių - Kupiškio (Nr.49) apygarda,2,Staškūniškio
104,325,Anykščių - Kupiškio (Nr.49) apygarda,3,Katlėrių
295,965,Anykščių - Kupiškio (Nr.49) apygarda,7,Šepetos
179,491,Anykščių - Kupiškio (Nr.49) apygarda,12,Skiemonių
248,535,Anykščių - Kupiškio (Nr.49) apygarda,3,Šimonių
133,293,Anykščių - Kupiškio (Nr.49) apygarda,9,Mačionių
108,214,Anykščių - Kupiškio (Nr.49) apygarda,5,Daujočių
89,174,Anykščių - Kupiškio (Nr.49) apygarda,7,Aulelių
534,1337,Anykščių - Kupiškio (Nr.49) apygarda,31,Svėdasų
179,298,Anykščių - Kupiškio (Nr.49) apygarda,3,Vaitkūnų
419,1327,Anykščių - Kupiškio (Nr.49) apygarda,25,Troškūnų
91,190,Anykščių - Kupiškio (Nr.49) apygarda,2,Vašuokėnų
125,354,Anykščių - Kupiškio (Nr.49) apygarda,2,Surdegio
60,187,Anykščių - Kupiškio (Nr.49) apygarda,3,Nausodės
198,397,Anykščių - Kupiškio (Nr.49) apygarda,5,Raguvėlės
115,334,Anykščių - Kupiškio (Nr.49) apygarda,5,Levaniškių
197,373,Anykščių - Kupiškio (Nr.49) apygarda,12,Traupio
196,470,Anykščių - Kupiškio (Nr.49) apygarda,2,Andrioniškio
304,789,Anykščių - Kupiškio (Nr.49) apygarda,5,Viešintų
783,2265,Biržų - Kupiškio (Nr.48) apygarda,42,Atžalyno
232,583,Biržų - Kupiškio (Nr.48) apygarda,16,Alizavos
390,920,Biržų - Kupiškio (Nr.48) apygarda,31,Rotušės
241,580,Biržų - Kupiškio (Nr.48) apygarda,11,Antašavos
1027,2411,Biržų - Kupiškio (Nr.48) apygarda,46,Aušros
249,717,Biržų - Kupiškio (Nr.48) apygarda,8,Aukštupėnų
965,2369,Biržų - Kupiškio (Nr.48) apygarda,27,Saulės
1106,3216,Biržų - Kupiškio (Nr.48) apygarda,47,Kaštonų
126,286,Biržų - Kupiškio (Nr.48) apygarda,9,Anglininkų
931,2957,Biržų - Kupiškio (Nr.48) apygarda,52,Račiupėnų
213,569,Biržų - Kupiškio (Nr.48) apygarda,12,Kratiškių
667,1879,Biržų - Kupiškio (Nr.48) apygarda,41,Kupos
111,381,Biržų - Kupiškio (Nr.48) apygarda,1,Nausėdžių
489,1409,Biržų - Kupiškio (Nr.48) apygarda,45,Senamiesčio
341,830,Biržų - Kupiškio (Nr.48) apygarda,10,Obelaukių
527,1627,Biržų - Kupiškio (Nr.48) apygarda,25,Rinkuškių
142,518,Biržų - Kupiškio (Nr.48) apygarda,1,Germaniškio
225,784,Biržų - Kupiškio (Nr.48) apygarda,3,NemunėlioRadviliškio
92,280,Biržų - Kupiškio (Nr.48) apygarda,4,Pučiakalnės
