dalyvavo,rinkeju_skaicius,apygarda,negaliojantys_biuleteniai,apylinke
886,1480,Zarasų - Visagino (Nr.52) apygarda,46,Zarasųšiaurės
1175,2112,Utenos (Nr.51) apygarda,47,Aukštakalnio
1426,2605,Utenos (Nr.51) apygarda,50,Taikos
1417,2382,Utenos (Nr.51) apygarda,61,Aušros
1186,2114,Utenos (Nr.51) apygarda,55,Dauniškio
1367,2588,Utenos (Nr.51) apygarda,82,Vyturių
881,1768,Utenos (Nr.51) apygarda,55,Centro
1484,2580,Utenos (Nr.51) apygarda,57,Basanavičiaus
1409,2319,Utenos (Nr.51) apygarda,43,Ąžuolijos
1426,2489,Utenos (Nr.51) apygarda,58,Krašuonos
271,556,Utenos (Nr.51) apygarda,11,Daugailių
245,481,Utenos (Nr.51) apygarda,12,Radeikių
88,191,Utenos (Nr.51) apygarda,3,Juknėnų
334,671,Utenos (Nr.51) apygarda,12,Kuktiškių
364,639,Utenos (Nr.51) apygarda,10,Leliūnų
457,925,Utenos (Nr.51) apygarda,30,Antalgės
471,1002,Utenos (Nr.51) apygarda,23,Pakalnių
301,541,Utenos (Nr.51) apygarda,23,Saldutiškio
174,312,Utenos (Nr.51) apygarda,8,Kirdeikių
313,657,Utenos (Nr.51) apygarda,13,Sudeikių
237,466,Utenos (Nr.51) apygarda,14,Sirutėnų
647,1232,Utenos (Nr.51) apygarda,27,Tauragnų
409,824,Utenos (Nr.51) apygarda,21,Pačkėnų
404,754,Utenos (Nr.51) apygarda,19,Biliakiemio
268,514,Utenos (Nr.51) apygarda,5,Vaikutėnų
595,1047,Utenos (Nr.51) apygarda,18,Užpalių
188,354,Utenos (Nr.51) apygarda,5,Kaniukų
105,226,Utenos (Nr.51) apygarda,1,Vilučių
573,1071,Utenos (Nr.51) apygarda,23,Vyžuonų
1227,2342,Utenos (Nr.51) apygarda,50,Naujasodžio
869,1947,Utenos (Nr.51) apygarda,35,Smėlio
1417,2482,Rokiškio (Nr.50) apygarda,37,JTumo-Vaižganto
1501,2576,Rokiškio (Nr.50) apygarda,38,Senamiesčio
1096,1776,Rokiškio (Nr.50) apygarda,40,Mikrorajono
1475,2750,Rokiškio (Nr.50) apygarda,52,JTūbelio
1368,2484,Rokiškio (Nr.50) apygarda,49,Respublikos
498,906,Rokiškio (Nr.50) apygarda,14,Bajorų
120,225,Rokiškio (Nr.50) apygarda,3,Čedasų
764,1500,Rokiškio (Nr.50) apygarda,29,Kavoliškio
343,641,Rokiškio (Nr.50) apygarda,17,Skemų
271,500,Rokiškio (Nr.50) apygarda,5,Žiobiškio
249,439,Rokiškio (Nr.50) apygarda,7,Kazliškio
116,200,Rokiškio (Nr.50) apygarda,5,Konstantinavos
546,914,Rokiškio (Nr.50) apygarda,25,Obelių
747,1544,Rokiškio (Nr.50) apygarda,33,Pandėlio
922,1588,Rokiškio (Nr.50) apygarda,59,Juodupės
536,1132,Rokiškio (Nr.50) apygarda,16,Juodupėskaimiškoji
145,284,Rokiškio (Nr.50) apygarda,4,Lukštų
412,848,Rokiškio (Nr.50) apygarda,16,Jūžintų
344,701,Rokiškio (Nr.50) apygarda,11,Laibgalių
154,294,Rokiškio (Nr.50) apygarda,8,Sėlynės
360,607,Rokiškio (Nr.50) apygarda,27,Kamajų
164,315,Rokiškio (Nr.50) apygarda,7,Aukštakalnių
135,232,Rokiškio (Nr.50) apygarda,10,Duokiškio
243,377,Rokiškio (Nr.50) apygarda,24,Kalvių
271,406,Rokiškio (Nr.50) apygarda,8,Salų
271,497,Rokiškio (Nr.50) apygarda,10,Kriaunų
166,315,Rokiškio (Nr.50) apygarda,3,Lašų
194,271,Rokiškio (Nr.50) apygarda,4,Kairelių
157,235,Rokiškio (Nr.50) apygarda,6,Pakriaunių
102,187,Rokiškio (Nr.50) apygarda,7,Aleksandravėlės
118,227,Rokiškio (Nr.50) apygarda,5,Zarinkiškių
183,363,Rokiškio (Nr.50) apygarda,6,Antanašės
285,544,Rokiškio (Nr.50) apygarda,14,Obelių
120,226,Rokiškio (Nr.50) apygarda,6,Suvainiškio
146,282,Rokiškio (Nr.50) apygarda,1,Sriubiškių
145,285,Rokiškio (Nr.50) apygarda,4,Lailūnų
176,324,Rokiškio (Nr.50) apygarda,4,Panemunio
449,845,Rokiškio (Nr.50) apygarda,13,Stoties
195,367,Rokiškio (Nr.50) apygarda,10,Panemunėlio
266,491,Anykščių - Kupiškio (Nr.49) apygarda,11,Adomynės
1811,3130,Anykščių - Kupiškio (Nr.49) apygarda,82,Senamiesčio
1005,1645,Anykščių - Kupiškio (Nr.49) apygarda,36,Janydžių
1091,1866,Anykščių - Kupiškio (Nr.49) apygarda,41,Ažupiečių
1463,2713,Anykščių - Kupiškio (Nr.49) apygarda,55,Liudiškių
263,497,Anykščių - Kupiškio (Nr.49) apygarda,5,Piktagalio
107,216,Anykščių - Kupiškio (Nr.49) apygarda,3,Biliūnų
134,284,Anykščių - Kupiškio (Nr.49) apygarda,6,Juodpėnų
300,567,Anykščių - Kupiškio (Nr.49) apygarda,12,Ažuožerių
571,1110,Anykščių - Kupiškio (Nr.49) apygarda,28,Elmos
326,657,Anykščių - Kupiškio (Nr.49) apygarda,9,Burbiškio
190,421,Anykščių - Kupiškio (Nr.49) apygarda,5,Šlavėnų
129,249,Anykščių - Kupiškio (Nr.49) apygarda,5,Laičių
598,1222,Anykščių - Kupiškio (Nr.49) apygarda,27,Debeikių
217,393,Anykščių - Kupiškio (Nr.49) apygarda,6,Leliūnų
216,444,Anykščių - Kupiškio (Nr.49) apygarda,11,Lukonių
104,190,Anykščių - Kupiškio (Nr.49) apygarda,3,Migonių
520,896,Anykščių - Kupiškio (Nr.49) apygarda,39,Kavarsko
118,251,Anykščių - Kupiškio (Nr.49) apygarda,7,Dabužių
174,345,Anykščių - Kupiškio (Nr.49) apygarda,19,Naivių
646,1406,Anykščių - Kupiškio (Nr.49) apygarda,25,Noriūnų
318,721,Anykščių - Kupiškio (Nr.49) apygarda,19,Janušavos
209,431,Anykščių - Kupiškio (Nr.49) apygarda,9,Svirnų
192,453,Anykščių - Kupiškio (Nr.49) apygarda,10,Rudilių
189,368,Anykščių - Kupiškio (Nr.49) apygarda,11,Šerių
88,154,Anykščių - Kupiškio (Nr.49) apygarda,5,Šovenių
349,672,Anykščių - Kupiškio (Nr.49) apygarda,20,Skapiškio
262,495,Anykščių - Kupiškio (Nr.49) apygarda,8,Kurklių
185,362,Anykščių - Kupiškio (Nr.49) apygarda,17,KurkliųIIk
251,471,Anykščių - Kupiškio (Nr.49) apygarda,13,Skverbų
237,404,Anykščių - Kupiškio (Nr.49) apygarda,15,Staškūniškio
473,884,Anykščių - Kupiškio (Nr.49) apygarda,17,Subačiaus
429,966,Anykščių - Kupiškio (Nr.49) apygarda,35,Šepetos
166,321,Anykščių - Kupiškio (Nr.49) apygarda,11,Katlėrių
231,492,Anykščių - Kupiškio (Nr.49) apygarda,15,Skiemonių
302,536,Anykščių - Kupiškio (Nr.49) apygarda,18,Šimonių
164,293,Anykščių - Kupiškio (Nr.49) apygarda,9,Mačionių
133,214,Anykščių - Kupiškio (Nr.49) apygarda,4,Daujočių
109,174,Anykščių - Kupiškio (Nr.49) apygarda,6,Aulelių
707,1335,Anykščių - Kupiškio (Nr.49) apygarda,51,Svėdasų
201,299,Anykščių - Kupiškio (Nr.49) apygarda,7,Vaitkūnų
627,1325,Anykščių - Kupiškio (Nr.49) apygarda,30,Troškūnų
100,190,Anykščių - Kupiškio (Nr.49) apygarda,6,Vašuokėnų
179,355,Anykščių - Kupiškio (Nr.49) apygarda,11,Surdegio
87,187,Anykščių - Kupiškio (Nr.49) apygarda,5,Nausodės
231,396,Anykščių - Kupiškio (Nr.49) apygarda,3,Raguvėlės
145,332,Anykščių - Kupiškio (Nr.49) apygarda,12,Levaniškių
233,375,Anykščių - Kupiškio (Nr.49) apygarda,21,Traupio
256,470,Anykščių - Kupiškio (Nr.49) apygarda,13,Andrioniškio
433,788,Anykščių - Kupiškio (Nr.49) apygarda,18,Viešintų
1132,2267,Biržų - Kupiškio (Nr.48) apygarda,42,Atžalyno
511,922,Biržų - Kupiškio (Nr.48) apygarda,25,Rotušės
323,583,Biržų - Kupiškio (Nr.48) apygarda,31,Alizavos
337,581,Biržų - Kupiškio (Nr.48) apygarda,19,Antašavos
1329,2416,Biržų - Kupiškio (Nr.48) apygarda,53,Aušros
355,718,Biržų - Kupiškio (Nr.48) apygarda,16,Aukštupėnų
1273,2359,Biržų - Kupiškio (Nr.48) apygarda,72,Saulės
1582,3223,Biržų - Kupiškio (Nr.48) apygarda,63,Kaštonų
144,286,Biržų - Kupiškio (Nr.48) apygarda,4,Anglininkų
1503,2960,Biržų - Kupiškio (Nr.48) apygarda,84,Račiupėnų
301,570,Biržų - Kupiškio (Nr.48) apygarda,12,Kratiškių
137,381,Biržų - Kupiškio (Nr.48) apygarda,5,Nausėdžių
987,1878,Biržų - Kupiškio (Nr.48) apygarda,65,Kupos
717,1415,Biržų - Kupiškio (Nr.48) apygarda,58,Senamiesčio
474,829,Biržų - Kupiškio (Nr.48) apygarda,17,Obelaukių
727,1630,Biržų - Kupiškio (Nr.48) apygarda,31,Rinkuškių
218,518,Biržų - Kupiškio (Nr.48) apygarda,5,Germaniškio
306,787,Biržų - Kupiškio (Nr.48) apygarda,14,NemunėlioRadviliškio
122,280,Biržų - Kupiškio (Nr.48) apygarda,6,Pučiakalnės
317,694,Biržų - Kupiškio (Nr.48) apygarda,13,Kirdonių
264,574,Biržų - Kupiškio (Nr.48) apygarda,10,Paketurių
426,884,Biržų - Kupiškio (Nr.48) apygarda,23,Pabiržės
213,449,Biržų - Kupiškio (Nr.48) apygarda,4,Pačeriaukštės
291,604,Biržų - Kupiškio (Nr.48) apygarda,23,Salamiesčio
200,443,Biržų - Kupiškio (Nr.48) apygarda,6,Pasvaliečių
203,398,Biržų - Kupiškio (Nr.48) apygarda,3,Juostaviečių
170,321,Biržų - Kupiškio (Nr.48) apygarda,8,Einorių
155,284,Biržų - Kupiškio (Nr.48) apygarda,5,Kraštų
227,382,Biržų - Kupiškio (Nr.48) apygarda,4,Kupreliškio
170,377,Biržų - Kupiškio (Nr.48) apygarda,9,Kvetkų
130,274,Biržų - Kupiškio (Nr.48) apygarda,6,Virbališkių
245,476,Biržų - Kupiškio (Nr.48) apygarda,6,Papilio
179,396,Biržų - Kupiškio (Nr.48) apygarda,10,Žaidelių
265,651,Biržų - Kupiškio (Nr.48) apygarda,21,Medeikių
358,761,Biržų - Kupiškio (Nr.48) apygarda,9,Parovėjos
179,390,Biržų - Kupiškio (Nr.48) apygarda,8,Užušilių
145,291,Biržų - Kupiškio (Nr.48) apygarda,5,Ančiškių
166,291,Biržų - Kupiškio (Nr.48) apygarda,4,Jasiuliškių
189,367,Biržų - Kupiškio (Nr.48) apygarda,5,Meilūnų
194,361,Biržų - Kupiškio (Nr.48) apygarda,16,Ramongalių
210,270,Biržų - Kupiškio (Nr.48) apygarda,9,Šukionių
611,1024,Biržų - Kupiškio (Nr.48) apygarda,22,Vabalninko
589,1073,Pasvalio - Panevėžio (Nr.47) apygarda,32,Joniškėlio
314,599,Pasvalio - Panevėžio (Nr.47) apygarda,17,Geležių
1356,2635,Pasvalio - Panevėžio (Nr.47) apygarda,73,PVileišio
323,705,Pasvalio - Panevėžio (Nr.47) apygarda,24,Tiltagalių
1345,2511,Pasvalio - Panevėžio (Nr.47) apygarda,84,Kalno
243,555,Pasvalio - Panevėžio (Nr.47) apygarda,13,Karsakiškio
1008,2003,Pasvalio - Panevėžio (Nr.47) apygarda,57,Vilniaus
297,553,Pasvalio - Panevėžio (Nr.47) apygarda,20,Paliūniškio
793,1637,Pasvalio - Panevėžio (Nr.47) apygarda,44,Piniavos
320,610,Pasvalio - Panevėžio (Nr.47) apygarda,19,Daujėnų
490,1078,Pasvalio - Panevėžio (Nr.47) apygarda,35,Bernatonių
256,517,Pasvalio - Panevėžio (Nr.47) apygarda,19,Girsūdų
595,1387,Pasvalio - Panevėžio (Nr.47) apygarda,53,Paįstrio
242,481,Pasvalio - Panevėžio (Nr.47) apygarda,9,Švobiškio
105,241,Pasvalio - Panevėžio (Nr.47) apygarda,10,Norgėlų
280,617,Pasvalio - Panevėžio (Nr.47) apygarda,25,Daukniūnų
191,520,Pasvalio - Panevėžio (Nr.47) apygarda,13,Meškalaukio
273,603,Pasvalio - Panevėžio (Nr.47) apygarda,19,Nakiškių
261,517,Pasvalio - Panevėžio (Nr.47) apygarda,14,Narteikių
319,676,Pasvalio - Panevėžio (Nr.47) apygarda,14,Krinčino
128,240,Pasvalio - Panevėžio (Nr.47) apygarda,3,Gulbinėnų
396,851,Pasvalio - Panevėžio (Nr.47) apygarda,19,Pajiešmenių
394,805,Pasvalio - Panevėžio (Nr.47) apygarda,18,Papyvesių
217,512,Pasvalio - Panevėžio (Nr.47) apygarda,11,Talačkonių
401,869,Pasvalio - Panevėžio (Nr.47) apygarda,16,Ustukių
172,396,Pasvalio - Panevėžio (Nr.47) apygarda,11,Valakėlių
433,941,Pasvalio - Panevėžio (Nr.47) apygarda,31,Pumpėnų
307,611,Pasvalio - Panevėžio (Nr.47) apygarda,24,Smilgių
279,556,Pasvalio - Panevėžio (Nr.47) apygarda,8,Jurgėnų
230,424,Pasvalio - Panevėžio (Nr.47) apygarda,9,Kriklinių
175,319,Pasvalio - Panevėžio (Nr.47) apygarda,12,Sujėtų
156,342,Pasvalio - Panevėžio (Nr.47) apygarda,6,Rinkūnų
254,521,Pasvalio - Panevėžio (Nr.47) apygarda,22,Perekšlių
424,824,Pasvalio - Panevėžio (Nr.47) apygarda,48,Pušaloto
257,588,Pasvalio - Panevėžio (Nr.47) apygarda,15,Mikoliškio
125,209,Pasvalio - Panevėžio (Nr.47) apygarda,9,Deglėnų
179,351,Pasvalio - Panevėžio (Nr.47) apygarda,3,Kiemėnų
255,449,Pasvalio - Panevėžio (Nr.47) apygarda,12,Namišių
289,671,Pasvalio - Panevėžio (Nr.47) apygarda,12,Raubonių
419,1066,Pasvalio - Panevėžio (Nr.47) apygarda,20,Saločių
130,200,Pasvalio - Panevėžio (Nr.47) apygarda,3,Žadeikonių
194,455,Pasvalio - Panevėžio (Nr.47) apygarda,8,Žilpamūšio
540,864,Pasvalio - Panevėžio (Nr.47) apygarda,45,Paežerio
163,409,Pasvalio - Panevėžio (Nr.47) apygarda,7,Grūžių
195,393,Pasvalio - Panevėžio (Nr.47) apygarda,7,Nairių
273,622,Pasvalio - Panevėžio (Nr.47) apygarda,10,Tetirvinų
424,880,Pasvalio - Panevėžio (Nr.47) apygarda,15,Vaškų
182,420,Pasvalio - Panevėžio (Nr.47) apygarda,12,Skaistgirių
1583,2923,Pakruojo - Joniškio (Nr.46) apygarda,70,Žemaičių
388,776,Pakruojo - Joniškio (Nr.46) apygarda,50,Balsių
1766,3036,Pakruojo - Joniškio (Nr.46) apygarda,52,Livonijos
213,484,Pakruojo - Joniškio (Nr.46) apygarda,8,Bardiškių
1383,2626,Pakruojo - Joniškio (Nr.46) apygarda,41,VKudirkos
96,178,Pakruojo - Joniškio (Nr.46) apygarda,1,Degesių
140,247,Pakruojo - Joniškio (Nr.46) apygarda,12,Degučių
318,752,Pakruojo - Joniškio (Nr.46) apygarda,10,Bariūnų
86,195,Pakruojo - Joniškio (Nr.46) apygarda,4,Draudelių
81,257,Pakruojo - Joniškio (Nr.46) apygarda,2,Darginių
174,335,Pakruojo - Joniškio (Nr.46) apygarda,5,Dvariškių
121,243,Pakruojo - Joniškio (Nr.46) apygarda,7,Gačionių
60,164,Pakruojo - Joniškio (Nr.46) apygarda,1,Gedučių
253,802,Pakruojo - Joniškio (Nr.46) apygarda,32,Guostagalio
211,449,Pakruojo - Joniškio (Nr.46) apygarda,8,Gasčiūnų
167,327,Pakruojo - Joniškio (Nr.46) apygarda,6,Grikpėdžių
424,761,Pakruojo - Joniškio (Nr.46) apygarda,13,Klovainių
148,340,Pakruojo - Joniškio (Nr.46) apygarda,7,Kalpokų
71,184,Pakruojo - Joniškio (Nr.46) apygarda,2,Kauksnųjų
191,417,Pakruojo - Joniškio (Nr.46) apygarda,8,Plikiškių
206,410,Pakruojo - Joniškio (Nr.46) apygarda,8,Kepalių
103,199,Pakruojo - Joniškio (Nr.46) apygarda,7,Laipuškių
157,302,Pakruojo - Joniškio (Nr.46) apygarda,10,Linksmučių
192,363,Pakruojo - Joniškio (Nr.46) apygarda,9,Kirnaičių
805,1644,Pakruojo - Joniškio (Nr.46) apygarda,49,Linkuvos
253,480,Pakruojo - Joniškio (Nr.46) apygarda,8,Kriukų
183,406,Pakruojo - Joniškio (Nr.46) apygarda,7,Linų
304,644,Pakruojo - Joniškio (Nr.46) apygarda,23,Lygumų
411,877,Pakruojo - Joniškio (Nr.46) apygarda,10,Mažeikonių
160,313,Pakruojo - Joniškio (Nr.46) apygarda,8,Mindaugių
137,274,Pakruojo - Joniškio (Nr.46) apygarda,8,Mikniūnų
165,356,Pakruojo - Joniškio (Nr.46) apygarda,3,Satkūnų
146,353,Pakruojo - Joniškio (Nr.46) apygarda,7,Medikonių
89,205,Pakruojo - Joniškio (Nr.46) apygarda,7,Mikoliškio
1639,2855,Pakruojo - Joniškio (Nr.46) apygarda,42,Naujamiesčio
1080,1964,Pakruojo - Joniškio (Nr.46) apygarda,37,Pakruojo
148,298,Pakruojo - Joniškio (Nr.46) apygarda,3,Pamūšio
113,175,Pakruojo - Joniškio (Nr.46) apygarda,0,Bučiūnų
201,389,Pakruojo - Joniškio (Nr.46) apygarda,17,Pašvitinio
93,193,Pakruojo - Joniškio (Nr.46) apygarda,3,Lieporų
97,187,Pakruojo - Joniškio (Nr.46) apygarda,1,Peleniškių
70,129,Pakruojo - Joniškio (Nr.46) apygarda,3,Blauzdžiūnų
110,250,Pakruojo - Joniškio (Nr.46) apygarda,3,Preičiūnų
185,308,Pakruojo - Joniškio (Nr.46) apygarda,4,Plaučiškių
78,177,Pakruojo - Joniškio (Nr.46) apygarda,3,Rimkūnų
81,155,Pakruojo - Joniškio (Nr.46) apygarda,5,Skilvionių
470,840,Pakruojo - Joniškio (Nr.46) apygarda,32,Rozalimo
142,305,Pakruojo - Joniškio (Nr.46) apygarda,9,Ziniūnų
144,329,Pakruojo - Joniškio (Nr.46) apygarda,5,Stačiūnų
76,138,Pakruojo - Joniškio (Nr.46) apygarda,5,Sosdvario
155,378,Pakruojo - Joniškio (Nr.46) apygarda,7,Šukionių
161,386,Pakruojo - Joniškio (Nr.46) apygarda,2,Triškonių
176,340,Pakruojo - Joniškio (Nr.46) apygarda,13,Ūdekų
463,990,Pakruojo - Joniškio (Nr.46) apygarda,27,Žeimelio
190,370,Pakruojo - Joniškio (Nr.46) apygarda,5,Žvirblonių
1527,2854,Šiaulių kaimiškoji (Nr.45) apygarda,119,Ginkūnų
654,1281,Šiaulių kaimiškoji (Nr.45) apygarda,45,Bridų
603,1013,Šiaulių kaimiškoji (Nr.45) apygarda,54,Vijolių
120,286,Šiaulių kaimiškoji (Nr.45) apygarda,1,Pakapės
182,440,Šiaulių kaimiškoji (Nr.45) apygarda,12,Einoraičių
497,970,Šiaulių kaimiškoji (Nr.45) apygarda,22,Bubių
199,433,Šiaulių kaimiškoji (Nr.45) apygarda,14,Gilvyčių
329,609,Šiaulių kaimiškoji (Nr.45) apygarda,21,Kurtuvėnų
397,775,Šiaulių kaimiškoji (Nr.45) apygarda,24,Bazilionų
1023,1897,Šiaulių kaimiškoji (Nr.45) apygarda,61,Kairių
229,459,Šiaulių kaimiškoji (Nr.45) apygarda,16,Šilėnų
219,476,Šiaulių kaimiškoji (Nr.45) apygarda,10,Žadžiūnų
558,1120,Šiaulių kaimiškoji (Nr.45) apygarda,24,Meškuičių
388,715,Šiaulių kaimiškoji (Nr.45) apygarda,16,Naisių
728,1491,Šiaulių kaimiškoji (Nr.45) apygarda,58,Gruzdžių
193,378,Šiaulių kaimiškoji (Nr.45) apygarda,17,Šiupylių
699,1572,Šiaulių kaimiškoji (Nr.45) apygarda,35,Kužių
145,321,Šiaulių kaimiškoji (Nr.45) apygarda,4,Gilaičių
243,615,Šiaulių kaimiškoji (Nr.45) apygarda,16,Verbūnų
127,280,Šiaulių kaimiškoji (Nr.45) apygarda,4,Smilgių
1288,2271,Šiaulių kaimiškoji (Nr.45) apygarda,62,LIvinskio
663,1149,Šiaulių kaimiškoji (Nr.45) apygarda,44,Centro
1381,2618,Šiaulių kaimiškoji (Nr.45) apygarda,89,Gedimino
858,1578,Šiaulių kaimiškoji (Nr.45) apygarda,49,Pušyno
680,1274,Šiaulių kaimiškoji (Nr.45) apygarda,38,Pavenčių
846,1651,Šiaulių kaimiškoji (Nr.45) apygarda,58,Daugėlių
444,847,Šiaulių kaimiškoji (Nr.45) apygarda,17,Micaičių
136,288,Šiaulių kaimiškoji (Nr.45) apygarda,4,Varputėnų
154,293,Šiaulių kaimiškoji (Nr.45) apygarda,23,Gergždelių
183,393,Šiaulių kaimiškoji (Nr.45) apygarda,12,Pakumulšių
501,1264,Šiaulių kaimiškoji (Nr.45) apygarda,32,Drąsučių
111,230,Šiaulių kaimiškoji (Nr.45) apygarda,3,Romučių
149,319,Šiaulių kaimiškoji (Nr.45) apygarda,8,Sauginių
316,629,Šiaulių kaimiškoji (Nr.45) apygarda,20,Raudėnų
212,501,Šiaulių kaimiškoji (Nr.45) apygarda,14,Dirvonėnų
259,676,Šiaulių kaimiškoji (Nr.45) apygarda,15,Šakynos
188,480,Šiaulių kaimiškoji (Nr.45) apygarda,8,Žarėnų
150,318,Radviliškio (Nr.44) apygarda,3,Acokavų
430,831,Radviliškio (Nr.44) apygarda,8,Alksniupių
449,953,Radviliškio (Nr.44) apygarda,28,Aukštelkų
1118,2093,Radviliškio (Nr.44) apygarda,71,Baisogalos
214,448,Radviliškio (Nr.44) apygarda,12,Beinoravos
163,359,Radviliškio (Nr.44) apygarda,7,Butėnų
205,443,Radviliškio (Nr.44) apygarda,11,Daugėlaičių
267,564,Radviliškio (Nr.44) apygarda,18,Gražionių
87,142,Radviliškio (Nr.44) apygarda,8,Gražiškių
391,773,Radviliškio (Nr.44) apygarda,21,Grinkiškio
143,244,Radviliškio (Nr.44) apygarda,6,Kairėnų
294,617,Radviliškio (Nr.44) apygarda,21,Karčemų
293,645,Radviliškio (Nr.44) apygarda,10,Kutiškių
98,236,Radviliškio (Nr.44) apygarda,7,Miežaičių
110,182,Radviliškio (Nr.44) apygarda,7,Minaičių
408,887,Radviliškio (Nr.44) apygarda,20,Pakiršinio
140,452,Radviliškio (Nr.44) apygarda,4,Palonų
125,266,Radviliškio (Nr.44) apygarda,6,Papušynio
229,513,Radviliškio (Nr.44) apygarda,21,Pašušvio
326,668,Radviliškio (Nr.44) apygarda,13,Pavartyčių
216,431,Radviliškio (Nr.44) apygarda,12,Pociūnų
249,595,Radviliškio (Nr.44) apygarda,14,Pociūnėlių
203,395,Radviliškio (Nr.44) apygarda,13,Polekėlės
1268,2450,Radviliškio (Nr.44) apygarda,64,Vaižganto
1157,2066,Radviliškio (Nr.44) apygarda,66,Lituanikos
1317,2166,Radviliškio (Nr.44) apygarda,52,Kudirkos
1250,2540,Radviliškio (Nr.44) apygarda,64,Rūmų
1392,2463,Radviliškio (Nr.44) apygarda,48,Lizdeikos
353,927,Radviliškio (Nr.44) apygarda,15,Raudondvario
391,820,Radviliškio (Nr.44) apygarda,20,Sidabravo
256,481,Radviliškio (Nr.44) apygarda,15,Skėmių
315,627,Radviliškio (Nr.44) apygarda,19,Šaukoto
619,1118,Radviliškio (Nr.44) apygarda,40,Šeduvos
634,1258,Radviliškio (Nr.44) apygarda,31,Mokyklos
339,736,Radviliškio (Nr.44) apygarda,18,Šiaulėnų
298,669,Radviliškio (Nr.44) apygarda,30,Šniūraičių
191,390,Radviliškio (Nr.44) apygarda,10,Tyrulių
145,255,Radviliškio (Nr.44) apygarda,9,Vadaktų
122,259,Radviliškio (Nr.44) apygarda,6,Vaitiekūnų
236,680,Radviliškio (Nr.44) apygarda,12,Vėriškių
105,297,Radviliškio (Nr.44) apygarda,2,Žeimių
1450,2665,Radviliškio (Nr.44) apygarda,57,Eibariškių
316,658,Kėdainių (Nr.43) apygarda,18,Aristavos
1417,2404,Kėdainių (Nr.43) apygarda,79,Babėnų
239,508,Kėdainių (Nr.43) apygarda,8,Vikaičių
649,1284,Kėdainių (Nr.43) apygarda,36,Dotnuvos
277,524,Kėdainių (Nr.43) apygarda,16,Gudžiūnų
266,430,Kėdainių (Nr.43) apygarda,6,Kalnaberžės
137,251,Kėdainių (Nr.43) apygarda,5,Kaplių
333,838,Kėdainių (Nr.43) apygarda,22,Keleriškių
306,636,Kėdainių (Nr.43) apygarda,11,Lančiūnavos
1805,3477,Kėdainių (Nr.43) apygarda,78,Liaudies
173,340,Kėdainių (Nr.43) apygarda,10,Mantviliškio
1132,1972,Kėdainių (Nr.43) apygarda,83,Naujoji
206,484,Kėdainių (Nr.43) apygarda,11,Miegėnų
166,383,Kėdainių (Nr.43) apygarda,6,Okainių
255,476,Kėdainių (Nr.43) apygarda,21,Pagirių
582,1107,Kėdainių (Nr.43) apygarda,34,Parko
1370,2566,Kėdainių (Nr.43) apygarda,58,Pergalės
127,210,Kėdainių (Nr.43) apygarda,5,Petkūnų
1298,2251,Kėdainių (Nr.43) apygarda,59,Radvilų
576,1089,Kėdainių (Nr.43) apygarda,26,Senamiesčio
203,396,Kėdainių (Nr.43) apygarda,10,Sirutiškio
1012,1624,Kėdainių (Nr.43) apygarda,48,Smilgos
522,1163,Kėdainių (Nr.43) apygarda,34,Statybininkų
314,554,Kėdainių (Nr.43) apygarda,15,Surviliškio
562,1030,Kėdainių (Nr.43) apygarda,40,Šėtos
314,619,Kėdainių (Nr.43) apygarda,14,Šlapaberžės
1321,2361,Kėdainių (Nr.43) apygarda,83,Taikos
347,734,Kėdainių (Nr.43) apygarda,19,Tiskūnų
279,501,Kėdainių (Nr.43) apygarda,6,Truskavos
739,1178,Kėdainių (Nr.43) apygarda,50,Vilainių
1069,1935,Kėdainių (Nr.43) apygarda,59,Žemaitės
428,662,Kėdainių (Nr.43) apygarda,10,Akademijos
207,385,Kėdainių (Nr.43) apygarda,5,Beržų
467,938,Kėdainių (Nr.43) apygarda,19,Dotnuvėlės
1593,2502,Raseinių (Nr.42) apygarda,68,Prabaudos
1459,2251,Raseinių (Nr.42) apygarda,57,Stonų
1286,1912,Raseinių (Nr.42) apygarda,76,Centro
1825,2820,Raseinių (Nr.42) apygarda,95,Pramonės
328,501,Raseinių (Nr.42) apygarda,13,Kalnujų
160,210,Raseinių (Nr.42) apygarda,0,Pašaltuonio
686,1062,Raseinių (Nr.42) apygarda,28,Sujainių
275,400,Raseinių (Nr.42) apygarda,6,Slabados
1230,2112,Raseinių (Nr.42) apygarda,78,Viduklės
154,234,Raseinių (Nr.42) apygarda,6,Paupio
398,656,Raseinių (Nr.42) apygarda,22,Pryšmančių
736,1188,Raseinių (Nr.42) apygarda,53,Nemakščių
256,528,Raseinių (Nr.42) apygarda,16,Kryžkalnio
938,1560,Raseinių (Nr.42) apygarda,70,Ariogalos
230,353,Raseinių (Nr.42) apygarda,4,Šarkių
341,502,Raseinių (Nr.42) apygarda,16,Gėluvos
189,265,Raseinių (Nr.42) apygarda,15,Dainavos
325,526,Raseinių (Nr.42) apygarda,25,Butkiškės
305,467,Raseinių (Nr.42) apygarda,21,Verėduvos
210,350,Raseinių (Nr.42) apygarda,11,Milašaičių
250,389,Raseinių (Nr.42) apygarda,12,Paliepių
362,532,Raseinių (Nr.42) apygarda,14,Pramedžiavos
621,964,Raseinių (Nr.42) apygarda,33,Girkalnio
171,289,Raseinių (Nr.42) apygarda,5,Požėčių
