dalyvavo,rinkeju_skaicius,apygarda,negaliojantys_biuleteniai,apylinke
1089,3314,Antakalnio (Nr.3) rinkimų apygarda,40,Saulėtekio
555,2879,Antakalnio (Nr.3) rinkimų apygarda,48,Markučių
633,3247,Antakalnio (Nr.3) rinkimų apygarda,53,Liepkalnio
552,3468,Antakalnio (Nr.3) rinkimų apygarda,67,Pelesos
322,1354,Antakalnio (Nr.3) rinkimų apygarda,10,Karačiūnų
407,864,Antakalnio (Nr.3) rinkimų apygarda,29,Antavilių
1085,3352,Antakalnio (Nr.3) rinkimų apygarda,27,Balsių
476,2173,Antakalnio (Nr.3) rinkimų apygarda,60,Popieriaus
432,1047,Senamiesčio (Nr.2) rinkimų apygarda,17,Dailės
941,2424,Senamiesčio (Nr.2) rinkimų apygarda,43,Užupio
1069,2819,Senamiesčio (Nr.2) rinkimų apygarda,55,AKrutulio
1032,3217,Senamiesčio (Nr.2) rinkimų apygarda,49,AJuozapavičiaus
1214,3889,Senamiesčio (Nr.2) rinkimų apygarda,83,Didlaukio
806,3419,Senamiesčio (Nr.2) rinkimų apygarda,63,Licėjaus
1286,4100,Senamiesčio (Nr.2) rinkimų apygarda,91,Senvagės
890,3494,Senamiesčio (Nr.2) rinkimų apygarda,46,VSirokomlės
601,1812,Senamiesčio (Nr.2) rinkimų apygarda,24,SNėries
930,2644,Senamiesčio (Nr.2) rinkimų apygarda,50,Naugarduko
710,1842,Senamiesčio (Nr.2) rinkimų apygarda,59,AVienuolio
994,3441,Senamiesčio (Nr.2) rinkimų apygarda,50,MDaukšos
671,2416,Senamiesčio (Nr.2) rinkimų apygarda,53,VŠopeno
1227,3406,Senamiesčio (Nr.2) rinkimų apygarda,68,Baltupių
